,accX,accY,accZ,gyroX,gyroY,gyroZ,accPCA,gyroPCA,side,gesture
5528,410,508,1820,768,3,1,3124,1787,1,1
5900,3145,4192,910,544,611,1560,3340,8618,1,0
1818,3910,3514,286,797,507,240,8022,6412,1,0
4937,153,2668,1764,19,1,996,4208,1746,1,0
2704,4436,3231,429,1113,707,7,9891,6060,1,1
175,1621,3126,1142,768,94,615,5331,8180,1,0
2093,1680,2641,1619,485,29,10,5373,902,1,0
8523,2484,1994,1160,27,18,17,8621,2195,1,1
3491,2769,4103,293,358,210,264,9432,3744,1,0
816,4158,3550,100,1457,998,1350,8894,5012,1,1
4120,3559,3036,1557,206,207,4,7005,262,1,1
609,343,2185,1086,776,290,157,3046,4760,1,1
2915,1126,2479,1745,776,1056,1289,1719,2777,1,0
1813,4053,3452,943,794,116,107,8716,4488,1,1
1271,639,2078,1771,337,1201,1806,1341,6179,1,1
2994,1129,2097,1424,31,10,989,1697,1433,1,0
9906,2421,2175,1304,211,17,257,8465,3457,1,1
7886,239,2046,1767,12,740,1007,3919,2849,1,1
2642,3107,126,144,368,439,417,9893,5447,1,1
6537,3182,2590,1552,17,928,1425,5316,6855,1,1
4195,3238,642,1987,414,637,1144,6115,4407,1,1
8188,1583,3327,609,979,38,890,5344,4830,1,0
4168,3260,1651,1362,643,212,982,6550,3522,1,0
9870,741,2236,2210,682,712,1630,853,8229,1,0
7924,117,2047,1801,782,13,1006,4630,857,1,1
5533,544,495,1817,765,723,995,2217,477,1,1
5045,245,2084,1519,1109,723,19,3798,6002,1,1
2600,1690,913,1535,218,6,16,4906,904,1,0
1518,2826,4063,2148,1320,8,1755,9476,8725,1,0
4314,4015,1530,1885,807,939,1496,8873,6582,1,1
8737,3700,1763,1166,782,22,3,8127,2802,1,0
2633,2925,1594,549,748,518,41,9589,9242,1,1
5633,474,147,1582,10,207,7,2492,1967,1,1
8216,53,2775,1727,24,23,0,4741,257,1,0
8811,193,1352,1373,207,1360,1215,4727,4650,1,0
8298,134,2978,1733,778,734,1013,4194,2193,1,0
6646,2846,175,1391,577,29,153,9457,4181,1,1
6096,2002,2064,1616,11,448,261,6842,5980,1,1
8827,191,669,1544,100,228,818,4424,7138,1,1
5531,491,472,1690,29,720,1005,2535,3174,1,1
6641,2317,435,1271,641,1,891,8081,8943,1,1
9104,1928,454,1676,639,740,261,6315,1028,1,1
2761,2547,3872,628,782,729,1008,8916,1366,1,0
3474,2295,3617,992,28,206,992,8320,1444,1,0
9491,2327,559,1251,962,747,13,8107,5150,1,1
4310,3328,459,1601,216,18,5,6380,307,1,1
3765,287,3174,1614,776,738,996,3178,188,1,0
6987,3662,2547,1924,1048,1154,1904,7559,9448,1,1
9243,1793,3939,900,31,208,984,6658,508,1,0
9793,1235,1439,1280,762,12,255,1646,5636,1,0
1473,2001,2379,1309,3,738,6,6949,1719,1,1
49,2436,2060,1325,356,236,1556,8492,7548,1,1
9920,2757,2299,932,901,1011,553,9315,9831,1,1
887,1402,1929,1325,1175,279,922,3533,9987,1,1
2616,1539,956,1584,5,735,5,3907,1529,1,0
2949,1311,37,1600,968,733,415,2843,7794,1,1
2378,2059,3111,1270,790,23,732,7384,9270,1,0
5131,3756,2250,1068,1112,114,986,7796,5607,1,1
4595,904,3101,1643,20,14,990,589,911,1,0
7337,662,7,1630,205,28,14,1231,1538,1,1
8243,273,2624,1678,22,1,994,3490,1659,1,0
4068,3660,2893,1679,780,2,989,7457,1137,1,1
8779,318,644,1587,24,725,270,3674,5870,1,1
8975,3520,1184,1643,218,208,11,7388,542,1,1
3663,729,3040,1544,210,449,415,403,5955,1,0
2763,2647,3908,564,205,752,1002,9152,3336,1,0
658,4278,618,1357,1115,448,75,9398,4295,1,1
8861,766,2139,1801,782,209,997,579,521,1,0
4620,1318,3850,856,1051,122,768,3990,9399,1,0
999,3229,2930,1525,772,218,1801,5445,8846,1,0
389,581,1151,2212,1100,1295,536,2480,8239,1,0
3407,38,1677,1302,752,1064,1805,5817,3977,1,0
1476,2257,2327,1685,204,747,1729,7955,8902,1,1
2386,2349,3257,1126,486,3,990,8404,3415,1,0
992,3241,2996,1792,742,1384,528,5572,7414,1,0
2972,1111,2023,1636,25,0,19,1490,2344,1,0
3386,528,283,1919,13,1165,1869,2288,9589,1,1
7925,258,2036,1852,7,732,987,3840,112,1,1
6998,327,2149,1144,1355,172,767,3182,9710,1,1
1293,2397,949,1263,566,6,2,8257,2738,1,1
1824,320,3557,207,1427,1153,1010,2125,3297,1,0
2873,3043,233,209,722,1293,1870,9805,4112,1,1
4173,160,1664,1400,750,937,1921,5188,4285,1,0
2535,1662,2409,1012,1108,817,1221,5355,4565,1,0
42,272,122,1955,61,1233,1371,3855,6534,1,1
9514,314,298,746,646,1258,1631,3339,9923,1,1
1151,1834,2809,1298,206,12,255,6278,3416,1,0
8317,1327,3692,414,1417,564,164,4100,4643,1,0
8774,312,839,1779,355,355,14,3834,1063,1,1
4160,1302,406,905,1306,640,72,2853,4366,1,1
4287,3465,649,1610,1318,1241,3,7018,5599,1,1
174,1003,2965,1338,995,932,598,1236,8592,1,0
1099,2107,2186,1265,355,23,7,7410,209,1,1
9797,1211,1418,1291,13,21,1528,1503,7010,1,0
3408,3302,1586,1216,216,7,30,6645,2700,1,0
1538,1896,619,1595,23,726,1,6131,162,1,1
7018,176,1012,1683,164,1152,260,4706,7640,1,0
6663,714,138,1990,31,586,1537,1079,7652,1,1
9290,1117,255,1649,1473,924,284,1399,6266,1,0
3664,356,2819,1885,794,343,552,2942,8569,1,0
166,2523,3894,884,1371,744,161,8851,4793,1,0
5497,344,576,1832,15,926,1011,3550,3447,1,1
9707,440,2789,1589,28,1061,3,2304,317,1,0
1006,3902,2501,1348,483,213,1423,8263,7621,1,1
3494,2796,4113,232,203,725,6,9485,295,1,0
9773,658,69,1724,13,8,8,1298,1708,1,1
8113,3421,3027,1584,202,214,31,6372,3578,1,1
2536,1441,2064,1368,894,1237,1536,3771,3548,1,1
1104,2193,2166,1476,2,738,987,7682,103,1,1
2916,801,2483,1525,1108,20,423,174,8328,1,0
152,1131,667,2095,914,1291,892,1215,4610,1,0
5679,532,83,1596,25,31,15,2073,2167,1,1
2552,2053,2326,1370,1234,721,356,7186,6459,1,1
2773,528,1251,313,870,1371,949,2160,4404,1,0
6130,1437,1906,1570,361,720,983,3661,2002,1,1
1822,3140,2090,2538,1282,995,1181,9975,6645,1,1
4086,51,3061,1879,22,438,267,4693,6013,1,0
8764,3693,2648,2301,451,554,1901,7698,9941,1,1
6503,3208,1972,773,39,1351,1423,5451,9212,1,1
3622,4512,3551,3,789,24,422,10009,7852,1,1
3811,159,3195,1614,766,0,416,3937,7047,1,0
3450,2623,3777,709,254,1343,1549,9078,8193,1,0
4591,796,3113,1547,31,731,1013,11,5107,1,0
205,1021,1845,2056,968,758,648,399,8514,1,0
9863,1290,423,1553,28,3,22,2561,2576,1,1
1135,2096,2807,1327,355,12,265,7455,3772,1,1
2749,2567,3919,561,208,23,29,8975,3020,1,0
3613,4495,3756,10,179,1313,152,9989,5920,1,1
1849,2486,1734,2466,680,751,1375,8159,8265,1,0
6480,1058,62,1644,767,734,998,1105,863,1,0
1988,1238,865,2374,107,584,1449,1592,7428,1,0
2798,763,1533,1458,10,19,5,1324,1584,1,0
5630,497,345,1864,24,733,25,2504,2918,1,1
4939,698,2719,1921,776,214,989,802,1309,1,0
4059,3751,2526,2004,4,942,7,7844,1527,1,1
1987,2213,496,2299,113,438,1124,7517,4778,1,1
8896,4038,1802,598,408,1065,1450,8925,8072,1,0
6648,2715,440,1221,147,871,295,9181,4464,1,1
383,2183,3468,735,1005,721,746,7980,9136,1,0
5634,736,187,1738,207,26,21,902,2245,1,1
4307,3338,476,1757,205,15,2,6468,153,1,1
3388,254,354,2095,1308,370,433,4098,7404,1,1
2727,2417,3971,609,358,676,22,8693,2532,1,0
8939,3154,3131,1179,991,892,900,4880,9742,1,0
6069,2090,115,1434,30,939,984,7229,1236,1,1
8727,3167,1849,705,1425,1168,848,6267,9200,1,0
4276,2925,420,1954,1471,439,176,9599,4949,1,1
8257,2042,4045,743,62,827,1855,7664,9514,1,0
2480,2060,2199,1525,211,727,992,7168,2380,1,1
6118,1410,125,1454,203,930,415,3491,5619,1,1
8147,963,2951,1964,676,753,1235,839,4960,1,0
7637,576,3738,1238,777,4,260,874,6735,1,0
5089,3498,8,1866,27,934,1301,7067,6020,1,1
7322,897,478,1015,1235,1230,76,162,4281,1,0
9740,600,3065,1473,15,735,2,1163,609,1,0
8979,122,1502,1532,208,451,1923,5280,9824,1,0
6009,3016,1022,552,1222,1089,170,9757,4556,1,1
7903,187,2128,1690,204,6,993,4181,2074,1,1
2971,1395,2026,1536,211,4,0,3467,809,1,1
8790,272,742,1706,23,730,990,3995,1335,1,1
3975,3687,2909,1642,10,724,989,7540,449,1,1
4316,3269,1245,2003,561,829,1830,6485,9428,1,0
873,17,1356,1756,414,3,1709,5810,9161,1,0
8858,1008,348,1529,717,526,421,718,2378,1,0
4647,3434,1987,1650,26,219,12,6731,1897,1,1
2038,1617,495,1759,1320,1337,1805,4559,8315,1,1
9717,560,3056,1552,22,0,8,1423,1167,1,0
2329,1537,952,2261,42,86,655,3679,5832,1,0
9146,1498,1413,1281,23,20,1012,3477,3479,1,0
5042,3330,2209,1650,832,0,40,6220,4608,1,1
9280,1230,470,1634,3,932,1301,2042,5432,1,0
6673,1008,2430,1484,216,356,30,1048,3079,1,0
5520,367,464,1684,12,730,9,3348,1713,1,1
1216,907,157,1746,574,720,27,139,142,1,1
9680,1287,1318,719,334,927,1046,2294,4084,1,0
6020,4121,1221,1267,479,116,1023,9071,9919,1,1
1064,623,143,2450,24,1023,1963,2030,9954,1,1
3786,3181,3141,1545,24,13,988,5138,874,1,0
5523,422,473,1673,31,7,988,2980,1323,1,1
8855,876,318,1620,214,212,3,66,256,1,1
5888,1375,191,1617,5,204,264,3211,6097,1,1
3008,1814,2185,1813,360,448,423,5912,6034,1,1
1105,1981,2150,1495,492,12,8,6783,1684,1,1
6632,3155,957,1526,777,1156,1224,5707,4596,1,1
8501,2116,2577,1333,875,87,1920,7491,5446,1,1
2765,2633,3911,537,762,10,258,9130,5821,1,0
8757,752,1876,856,566,408,1606,1947,8120,1,0
628,1169,2144,1406,19,452,422,1992,7120,1,0
6613,966,1107,1620,19,13,1288,138,3559,1,0
3824,140,3146,1632,766,748,1292,4074,3302,1,0
8999,3691,1138,1518,766,523,425,7884,7809,1,1
2652,3106,1918,135,217,1066,1301,9890,6965,1,1
9129,1671,1612,1204,1321,3,877,4404,3933,1,0
9929,3635,535,780,1213,748,526,7490,8608,1,1
9285,1382,103,1570,217,927,998,3308,3444,1,1
2787,721,1561,1482,566,20,1290,1581,6928,1,0
4105,3643,3201,1402,12,346,647,7272,8369,1,1
2936,1211,45,1460,913,235,596,2134,8278,1,1
9694,467,2702,1473,771,745,11,2119,2813,1,0
2503,2086,2231,1582,788,207,420,7271,7815,1,1
8772,65,906,1624,26,65,827,5276,9549,1,1
2369,1228,1000,1587,178,1241,1348,1800,6558,1,0
5883,1182,349,1556,684,215,419,1816,2521,1,0
9847,1333,378,1617,762,21,1301,2849,3883,1,1
3619,4518,3228,9,745,1165,257,10015,2691,1,1
6466,845,293,2078,84,738,134,358,9615,1,1
2801,779,1512,1462,203,19,1005,1214,3184,1,0
3671,174,2892,1431,482,13,15,3910,260,1,0
3667,563,2948,1572,355,205,31,1451,2823,1,0
9817,862,844,1456,36,1409,1012,299,8498,1,0
5158,620,242,1783,766,353,256,1601,5995,1,1
4590,896,3104,1606,8,736,3,554,1101,1,0
2019,1228,68,1428,778,25,2,2257,2547,1,1
2525,2248,2541,1531,781,751,3,7946,2325,1,1
9294,930,1060,1603,1018,22,268,37,4198,1,0
5366,1107,2077,1613,11,20,15,1494,2704,1,0
2895,3780,3599,109,824,98,384,7399,7377,1,0
9229,1726,3962,836,764,11,983,6361,1157,1,0
3425,1493,2865,1100,36,26,1080,4460,4567,1,0
6669,865,2476,1555,214,745,267,183,3897,1,0
7288,3550,2240,1636,686,1381,423,7156,1357,1,1
5509,455,514,1746,22,204,984,2814,79,1,1
2001,3740,2481,875,6,179,1023,7692,9598,1,1
885,2491,3962,390,1128,236,971,8836,4045,1,0
869,284,774,1427,1230,1158,819,3875,9674,1,1
9711,517,2828,1643,9,2,259,1808,5584,1,0
9930,3812,2465,1394,723,194,1457,8007,7363,1,1
6472,987,8,1580,21,741,1009,692,3405,1,0
1275,3625,2928,659,202,918,1219,7138,4781,1,1
8708,3832,364,1591,30,207,1289,8204,3850,1,1
6603,806,1091,1507,17,6,13,765,2096,1,0
1546,1438,838,1680,688,17,1632,3336,9038,1,0
2380,2334,3452,1113,4,27,733,8389,8962,1,0
3823,246,3117,1466,367,349,7,3430,524,1,0
3499,2851,4141,148,205,22,254,9585,3429,1,0
1116,2990,417,759,884,742,252,9717,6390,1,1
5637,642,361,1913,21,15,997,1534,1847,1,1
6146,1623,2506,941,883,592,695,5206,8784,1,0
9890,2389,2104,1184,766,213,1003,8379,1045,1,1
8797,224,820,1665,7,929,260,4315,5516,1,1
8247,269,2317,1863,202,735,1069,3680,3986,1,1
9936,3164,3359,2178,19,587,1638,5134,7869,1,0
3645,703,2656,1698,24,1341,416,722,5517,1,0
2500,1980,2349,1457,17,723,11,6830,1772,1,1
5677,555,298,1794,205,20,997,2045,2458,1,1
6553,3279,2533,1570,28,2,986,5860,928,1,1
2783,632,1643,1350,641,752,1528,2218,8510,1,0
3809,137,3271,1516,29,358,991,3994,1055,1,0
5685,602,196,1725,478,722,1303,1694,7137,1,1
2052,1516,2480,1440,15,6,10,4359,1831,1,0
6595,969,1106,1769,30,734,4,116,104,1,0
8486,2019,2857,1261,205,22,3,7151,46,1,0
215,1906,2915,1666,787,1284,1353,6585,6416,1,0
8277,3555,3606,957,941,1140,1698,6666,8234,1,0
3483,2501,3781,725,534,263,1514,8805,8589,1,0
5102,3510,2087,1713,0,731,1,7036,1326,1,1
3431,1190,2176,1639,17,939,1727,2067,8559,1,0
5513,441,421,1591,23,8,991,2834,1263,1,1
25,978,200,1680,17,18,7,541,1497,1,1
3512,35,1126,1887,1006,963,125,5625,5000,1,0
8733,3873,1764,1098,765,740,657,8536,8554,1,0
1552,1359,1258,1772,397,939,1817,2493,9513,1,0
3402,3518,1650,1508,1000,761,374,7529,7421,1,0
979,1535,2138,1339,775,1293,990,4386,240,1,1
2655,3111,2079,146,563,851,1732,9905,9636,1,1
1847,1383,1496,2139,207,103,1012,2365,2582,1,0
8261,1648,3953,1015,215,452,1296,5975,5653,1,0
7938,180,2047,1732,784,22,269,4258,7223,1,1
7338,459,152,1915,959,208,26,2708,6656,1,1
8318,992,3332,740,1039,414,118,1487,4398,1,0
1102,2056,2169,1457,1,352,258,7155,5974,1,1
9099,2471,430,2080,204,173,823,8475,9545,1,1
3996,3585,3426,1321,1119,29,945,6957,4113,1,0
194,1355,2950,1316,690,75,1000,3578,5698,1,0
643,1274,1896,1656,26,747,1299,2543,5851,1,1
4320,590,2727,1190,646,5,1749,1261,8797,1,0
4579,781,3289,1272,731,730,1542,46,9309,1,0
8197,1335,2692,1672,103,1060,1519,3297,8056,1,0
9452,4272,975,1432,575,1069,256,9404,143,1,1
2803,751,1524,1486,364,11,1426,1390,7642,1,0
2566,2122,1771,807,642,11,1528,6881,8456,1,0
4025,3840,2604,1648,774,12,542,8111,7946,1,1
32,1008,195,1603,205,3,982,752,770,1,1
8853,763,579,1679,742,106,136,868,4003,1,0
9841,1311,409,1598,18,19,1005,2700,2588,1,1
4063,3714,2932,1587,11,9,988,7613,246,1,1
8970,3510,1295,1626,775,31,984,7389,1775,1,0
5540,654,490,1713,202,211,1007,1465,3205,1,1
2792,746,1535,1475,490,21,1289,1428,6731,1,0
9685,1299,3717,1391,725,818,1678,3634,8681,1,0
3764,212,3151,1631,22,18,993,3656,1409,1,0
6455,3213,259,1782,1414,702,21,5829,8307,1,1
8960,3501,1274,1691,213,213,254,7358,3243,1,1
8196,328,2008,2180,648,725,1702,3532,8715,1,1
3758,315,3203,1616,779,3,14,2984,3603,1,0
2831,1132,2190,1769,1226,357,1002,1669,2646,1,0
9108,1869,176,1581,683,525,1540,6103,8869,1,1
9884,2464,2070,1207,369,442,1010,8569,5413,1,1
2661,4339,3180,735,196,834,1633,9523,6180,1,1
6539,117,2518,1725,7,940,992,4452,1086,1,1
9237,1772,4002,955,22,207,983,6577,72,1,0
674,691,51,1661,23,739,548,1089,7682,1,1
1815,215,3343,640,1452,36,885,3271,4286,1,0
9861,1284,297,1562,24,0,981,2551,99,1,1
1548,1613,691,1672,46,942,1219,4469,4929,1,1
1461,2281,2221,1570,202,721,1423,8030,6922,1,1
5147,373,2219,1575,917,698,740,2977,4506,1,1
5923,1485,74,1345,1047,849,1738,3976,5727,1,1
7923,50,2114,1582,217,4,255,4971,2922,1,1
7636,1051,3847,1026,789,730,888,2164,9817,1,0
1196,3946,1238,1122,461,29,1732,8593,5020,1,1
2668,4441,3414,320,6,26,5,9904,1840,1,1
2016,1450,1990,1392,215,206,25,3802,2393,1,1
2005,454,662,1955,561,371,4,2947,2275,1,1
8293,3281,2909,1690,1320,1304,1728,5773,7117,1,1
2078,2538,3822,1039,1225,25,282,8861,6232,1,0
396,3164,2758,1317,1233,113,156,5104,4809,1,1
2788,663,1515,1275,369,213,258,1872,2814,1,0
9498,2281,613,1400,205,214,1000,7901,2606,1,1
4072,3866,2871,1521,487,12,983,8147,2716,1,1
9111,1870,2,1456,365,15,5,6191,1059,1,1
5355,1075,2032,1536,203,3,988,1302,1466,1,0
1519,2561,1969,915,97,352,28,8777,5722,1,1
8217,162,2793,1735,7,4,992,4096,592,1,0
5672,432,561,1956,209,15,421,3053,6042,1,1
1023,788,2731,1214,927,135,204,93,6368,1,0
2587,1969,1761,847,27,6,987,6027,964,1,0
2857,3065,350,178,23,10,14,9832,1961,1,1
8275,1130,3795,1314,786,1163,1532,2609,6870,1,0
9508,2363,743,1845,778,586,17,8148,5425,1,1
4888,246,2573,1716,1110,1,24,3690,6802,1,0
3523,3147,724,1676,31,28,417,5608,6053,1,1
5904,1454,2024,1256,202,1059,80,3894,3911,1,1
3607,4034,639,2444,1082,1308,1633,8903,5387,1,1
3796,3145,3196,1492,202,22,2,4889,78,1,0
4118,3462,2842,1744,5,744,992,6647,761,1,1
3800,3178,3143,1531,26,207,21,5117,2799,1,0
7588,3559,1437,1677,765,30,16,7593,3462,1,0
7594,3696,1448,1507,362,19,1420,8002,7103,1,0
3492,2775,4096,280,491,740,1002,9444,5692,1,0
6091,2241,2147,1477,763,21,10,7854,2733,1,1
2671,4477,3448,348,641,1415,981,9964,5547,1,1
9823,1110,750,1725,644,519,987,1161,3700,1,0
1106,2015,2358,1353,12,724,994,6993,1196,1,1
818,4341,3177,225,1425,491,373,9506,7372,1,1
8891,620,2182,1635,15,208,102,1383,4166,1,0
2624,1468,862,1434,367,1161,1292,3592,6915,1,0
9939,3409,2596,1873,77,705,551,6519,2246,1,1
9141,1483,1429,1337,765,752,4,3378,1697,1,0
888,401,880,2263,1286,439,760,3502,9485,1,0
6056,2939,3377,434,1269,1380,757,9686,9462,1,1
8297,3164,3098,1393,482,525,649,4998,7725,1,0
817,4104,3442,131,795,638,1535,8769,1360,1,1
8956,3487,1281,1575,1309,941,258,7295,7764,1,0
3414,29,1674,1597,1233,526,995,5935,3735,1,0
2341,1817,201,1530,207,937,1420,5858,6992,1,1
1809,569,3100,335,454,859,1480,949,8201,1,0
1264,1316,2088,1635,862,17,1862,2938,5093,1,0
5086,3167,2459,1424,358,9,1000,5232,3558,1,1
9470,764,1024,2402,640,574,298,1408,6282,1,0
4945,160,2573,1532,786,1061,1534,4128,6890,1,1
4045,3776,2884,1424,640,211,1646,7798,9231,1,1
1035,2190,1559,1297,352,522,1795,7300,4823,1,0
9278,1166,1312,1867,993,1067,1432,1170,7920,1,0
1228,4368,2924,476,1120,36,47,9611,4339,1,1
7309,839,2832,1379,480,725,988,209,3045,1,0
5141,262,171,1322,959,1116,1159,3754,4463,1,1
52,1987,2142,1834,12,1302,816,6730,8950,1,1
159,271,1600,1943,293,591,1809,4594,9453,1,0
7591,3530,1436,1570,9,6,1002,7486,1951,1,0
9864,1338,356,1642,16,745,23,2875,2962,1,1
6631,902,865,1549,0,1068,1298,98,5270,1,0
9837,1322,318,1624,9,211,985,2794,532,1,1
2828,811,2379,1659,75,941,932,193,7737,1,0
436,3462,2168,1517,485,11,1555,6801,7588,1,1
8146,940,2711,1867,477,25,1138,619,4402,1,0
8201,3486,2983,1220,76,1291,824,6619,5937,1,1
2780,713,1663,1016,567,8,1010,1605,6730,1,0
5686,611,17,1633,31,4,990,1539,1583,1,1
1238,4372,232,1600,755,136,243,9670,4710,1,1
2951,1313,2022,1577,31,211,262,2918,5368,1,0
2342,1842,2000,1356,743,350,1011,6090,7787,1,1
6555,52,2611,1588,769,31,991,4774,564,1,1
7349,817,4,1761,12,727,986,328,196,1,1
6046,1902,1854,1092,700,235,1580,5377,9145,1,0
6624,1633,58,1657,1227,1066,1421,4825,2367,1,1
1497,2169,2828,1309,29,8,4,7732,373,1,1
6465,1302,34,1863,356,702,219,2699,4797,1,1
5647,436,29,1582,203,15,993,2713,1953,1,1
9262,1749,4011,761,776,727,987,6537,1095,1,0
2092,1649,2712,1511,790,5,26,5252,5881,1,0
2015,1077,183,1616,493,530,260,1193,2746,1,1
9081,4507,271,23,215,941,16,10003,547,1,1
4044,4001,2178,1818,651,353,428,8684,3715,1,1
187,1482,3022,1367,766,736,1645,4382,7996,1,0
3655,477,2883,1698,488,932,1540,2034,8547,1,0
3426,1389,2300,1562,785,939,27,3506,5573,1,0
413,3899,630,1385,229,1240,823,8399,1094,1,1
5037,711,120,949,48,1052,486,786,6497,1,1
4897,381,2663,1702,774,21,22,2789,5272,1,0
3606,3760,2653,1202,1247,1191,1736,7766,9019,1,1
9731,645,3051,1558,212,6,1000,922,3146,1,0
200,15,2037,691,1076,940,617,4955,8699,1,1
1572,999,334,1849,980,709,634,585,8693,1,0
24,1005,183,1636,31,16,988,725,1220,1,1
1088,1925,306,1776,1224,356,46,6322,4296,1,1
2694,4458,3336,402,16,5,15,9935,2343,1,1
7621,3890,484,2294,491,1161,1342,8448,6308,1,1
3398,1171,849,1196,1218,168,610,1639,8805,1,0
2841,2867,617,675,199,695,256,9511,2300,1,1
4152,3603,3047,1436,481,29,254,7165,2108,1,1
1309,1267,2304,1139,1455,590,479,2815,7513,1,0
8234,49,2614,1812,967,207,1796,4856,8318,1,1
3752,284,3106,1672,12,29,30,3256,5162,1,0
1227,4265,3010,205,770,928,1738,9291,8555,1,1
1999,3638,2405,1271,1234,707,262,7405,8384,1,1
2953,1247,1976,1621,207,734,416,2389,5685,1,0
3637,1289,2831,1434,961,681,139,3108,4632,1,0
9721,538,3119,1635,24,21,17,1555,2336,1,0
4117,3545,2959,1619,206,212,27,6963,3025,1,1
1137,2092,2753,1442,7,22,18,7423,3159,1,1
2767,3011,3843,612,843,253,1422,9780,7150,1,1
2334,1309,973,2308,807,904,1006,2104,3746,1,0
2490,1924,2270,1494,27,13,993,6554,1679,1,1
9702,354,2845,1599,361,31,29,2867,2314,1,0
4935,451,2653,1855,23,726,30,2366,3509,1,0
6994,3461,2861,1724,82,633,1006,6633,8306,1,1
2384,2310,3290,1094,1121,598,943,8285,4155,1,0
1863,651,991,2205,644,847,1573,1879,8122,1,0
2819,947,2247,1747,369,1154,1731,521,9275,1,0
3822,3272,2883,1873,216,204,1734,5785,8980,1,1
8940,32,3167,1300,1475,376,808,4610,9412,1,0
3802,3161,3112,1603,215,30,260,5041,3648,1,0
6068,1822,247,1473,487,725,6,5877,1832,1,1
6642,2562,355,1680,133,1150,995,8726,8879,1,1
7883,93,2008,1816,204,8,996,4799,2384,1,1
8141,4029,935,2163,74,760,1586,8865,8214,1,1
5335,1035,2249,1440,44,720,1430,1156,9067,1,0
3488,2873,4142,142,771,440,9,9623,3269,1,0
5867,751,552,1731,777,214,30,936,5963,1,0
8785,228,715,1714,208,347,24,4263,2747,1,1
8813,3454,3996,1539,708,490,1253,6081,4964,1,0
5113,3281,2123,1833,21,204,21,6031,2980,1,1
557,1954,3646,462,1236,593,661,7263,8262,1,0
9842,1293,428,1621,209,731,14,2567,945,1,1
5139,2935,1558,2036,15,0,982,9582,253,1,1
1207,1177,283,1788,770,750,256,1744,5719,1,1
7348,678,3,1598,762,349,984,1129,1362,1,1
1510,963,1873,1150,718,26,5,675,5129,1,0
3630,4350,3511,657,1322,161,1909,9530,8354,1,1
1845,1127,1258,1124,204,523,1540,1151,7797,1,0
1140,1978,2775,1427,209,728,1001,6919,3235,1,0
2046,907,2369,1221,291,591,1151,460,6172,1,0
7346,836,1943,1667,768,720,1005,190,1590,1,1
2660,3855,2816,944,706,814,312,8040,4559,1,1
656,4305,2273,647,1119,11,166,9414,4726,1,1
6660,706,1953,1869,780,702,827,1021,9686,1,1
1307,2060,195,1551,62,522,892,7064,7979,1,1
998,3225,2805,1603,28,348,1538,5486,7747,1,1
2834,914,1997,1774,766,450,259,259,6719,1,0
5880,1297,343,1730,773,638,546,2588,8421,1,1
1237,4176,277,1215,20,102,828,9143,9603,1,1
9718,521,2998,1586,358,218,19,1695,1441,1,0
8270,1213,3836,1095,14,724,4,3273,1029,1,0
8255,965,3682,767,147,1001,1064,1535,4088,1,0
6578,282,971,1423,1094,916,742,3965,9155,1,0
5091,71,2111,1847,18,15,10,4926,1762,1,1
1134,1911,2733,1384,214,213,1000,6621,2987,1,0
1303,632,711,1922,123,1128,1239,1752,6339,1,0
8489,2030,2689,1361,218,752,6,7162,746,1,1
7900,124,2154,1707,26,9,986,4531,763,1,1
1522,1609,530,1150,1313,1064,825,4645,9856,1,1
9833,1208,451,1643,723,444,989,1925,5970,1,0
1556,2602,3747,711,587,452,1899,9022,10006,1,0
5099,3407,2056,1680,210,927,981,6582,1257,1,1
382,1948,3420,1254,1070,938,803,6979,9465,1,0
1439,4348,3462,54,883,1272,1466,9479,6544,1,1
5673,468,170,1607,217,2,1008,2548,5137,1,1
2390,2295,3321,1135,214,5,30,8245,2760,1,0
5498,524,493,1748,764,4,998,2340,846,1,1
9252,1734,3969,793,363,210,990,6428,2562,1,0
2721,1802,3629,1993,643,358,1078,6297,4305,1,0
4163,3665,1834,1912,18,24,126,8157,4294,1,0
8910,3911,360,1702,214,347,1002,8443,3092,1,1
3807,3216,3052,1645,763,16,25,5372,5139,1,0
9502,2271,520,1281,206,208,999,7904,2591,1,1
7021,297,2468,1456,667,432,334,3350,2901,1,1
8926,3767,479,1654,773,739,987,8034,811,1,1
4154,3464,3124,1376,784,5,262,6531,6938,1,0
4172,3226,1689,1422,26,1071,1864,6434,9583,1,0
796,1389,8,1644,8,347,943,3357,9864,1,1
9940,3251,2747,1960,778,930,1426,5744,5687,1,1
6139,2628,3700,781,409,1162,1755,9081,9419,1,0
785,1153,57,1565,1470,356,775,1738,9121,1,0
9480,2307,658,1359,15,745,1005,7990,2804,1,1
6975,2098,609,2059,615,17,7,7068,4984,1,1
4009,3543,3305,1519,1318,442,289,6866,6303,1,0
4340,3310,2170,1665,22,735,7,6133,888,1,1
9681,971,504,550,179,1377,1134,745,4248,1,0
3634,2415,2825,1427,181,707,83,8501,8014,1,1
1257,3974,161,805,1313,1292,420,8564,8379,1,1
6591,1043,1061,1454,368,205,1007,645,5354,1,0
6133,1306,469,1638,1112,728,993,2632,2394,1,0
1178,1208,2238,1422,997,216,1802,2284,3486,1,0
3650,770,2910,1410,479,737,1425,195,7756,1,0
442,2233,2287,1194,2,750,152,7891,4466,1,1
3415,3412,1692,1393,17,439,1423,7195,5895,1,0
