temp,pressure,proximity,r,g,b,a,accX,accY,accZ,gyroX,gyroY,gyroZ,up,down,right,left,side
29.500,100.428,251,36,22,22,71,-0.0814,-0.4895,0.8608,3.2349,-1.5259,-26.4893,0,0,1,0,0
29.500,100.353,250,36,22,22,71,-0.0636,-0.4835,0.9243,2.1973,-3.7842,2.3193,0,0,1,0,0
29.520,100.428,250,36,22,22,71,-0.0767,-0.4265,0.8815,-0.7935,3.1128,1.0376,0,0,1,0,0
29.520,100.430,252,36,22,22,71,-0.0717,-0.4484,0.8909,-0.6104,0.4883,1.3428,0,0,1,0,0
29.530,100.434,251,36,22,22,72,-0.0580,-0.4479,0.8892,-2.5024,-1.9531,1.7700,0,0,1,0,1
29.520,100.422,252,36,22,22,72,-0.0430,-0.4425,0.8600,5.7373,0.7935,0.2441,0,0,1,0,1
29.500,100.426,250,37,22,22,72,-0.0721,-0.4558,0.9037,-9.9487,-8.0566,-6.1646,0,0,1,0,1
29.500,100.351,250,36,22,22,71,-0.0604,-0.4482,0.8740,4.6997,5.0049,3.8452,0,0,1,0,1
29.520,100.421,252,36,22,22,71,-0.0957,-0.4716,0.8811,-32.1655,-12.1460,-26.0620,0,0,1,0,1
29.520,100.424,251,36,22,22,69,-0.2240,-0.5249,0.9330,-108.3984,-47.6074,-79.1626,0,0,1,0,1
29.520,100.435,251,34,22,22,67,-0.3618,-0.0448,1.1145,-84.1675,23.4985,-4.5776,1,0,0,0,1
29.510,100.426,251,39,26,26,75,-0.0612,0.2047,0.7183,-109.6191,90.3931,7.5684,0,0,0,1,1
29.520,100.433,251,53,50,48,108,0.1229,0.6455,0.6678,-177.4902,10.6812,77.6978,0,0,0,1,1
29.510,100.428,251,122,118,123,307,-0.2451,0.7799,0.5559,-26.9775,110.5957,54.9316,0,0,0,1,1
29.490,100.361,253,127,120,129,335,-0.1995,0.8223,0.7639,-23.0713,-66.2231,51.3306,0,0,0,1,1
29.510,100.433,252,147,132,139,377,-0.1188,0.6051,0.5709,22.7051,57.0068,-10.1318,0,0,0,1,1
29.510,100.421,252,117,114,125,317,-0.1282,0.7108,0.7430,-9.8267,-15.6860,15.2588,0,0,0,1,1
29.490,100.428,251,117,114,125,318,-0.1511,0.6124,0.7350,4.6997,-2.6245,8.7891,0,0,0,1,1
29.510,100.426,250,114,112,123,309,-0.1387,0.6025,0.7471,2.5024,13.2446,-5.1880,0,0,0,1,1
29.520,100.429,250,106,106,118,290,-0.1307,0.6232,0.7612,-4.2114,3.0518,5.0049,0,0,0,1,1
29.520,100.411,251,104,105,117,285,-0.1278,0.6344,0.7377,-6.7749,1.4038,4.4556,0,0,0,1,1
29.510,100.403,252,103,104,116,283,-0.1267,0.6067,0.7544,2.9907,0.3052,-1.2817,0,0,0,1,1
29.510,100.429,253,101,103,116,279,-0.1250,0.5990,0.7484,-3.2959,3.6011,0.1221,0,0,0,1,1
29.510,100.426,252,97,100,114,269,-0.1173,0.6014,0.7560,-5.1270,-0.9766,-0.9766,0,0,0,1,1
29.500,100.427,251,97,100,114,269,-0.1222,0.5846,0.7563,0.0000,1.2207,0.9766,0,0,0,1,1
29.520,100.431,249,96,99,113,264,-0.1365,0.5991,0.7677,-5.0049,0.9766,-1.2817,0,0,0,1,1
29.510,100.426,251,95,98,112,261,-0.1210,0.5975,0.7476,-3.3569,-0.1831,1.5259,0,0,0,1,1
29.510,100.371,252,94,97,111,259,-0.1234,0.5809,0.7719,-0.3662,-0.2441,-0.6104,0,0,0,1,1
29.510,100.421,251,93,96,111,255,-0.1315,0.5994,0.7683,-2.8687,0.0000,1.7090,0,0,0,1,1
29.510,100.423,252,92,95,110,253,-0.1162,0.5828,0.7677,0.2441,-0.3662,0.3052,0,0,0,1,1
29.510,100.429,251,91,95,110,250,-0.1302,0.5836,0.7878,1.7700,-1.8921,1.2817,0,0,0,1,1
29.500,100.425,250,89,93,109,245,-0.1244,0.5767,0.7792,3.7231,0.4883,3.1738,0,0,0,1,1
29.520,100.422,252,85,90,106,232,-0.1313,0.5679,0.7855,6.2256,4.8828,2.1362,0,0,0,1,1
29.500,100.425,252,77,81,98,205,-0.1567,0.6066,0.7772,62.2559,3.9062,32.0435,0,0,0,1,1
29.490,100.313,251,53,46,56,125,-0.0741,0.5005,0.8246,92.8955,4.1504,12.8784,0,0,0,1,1
29.510,100.428,252,44,30,32,89,-0.0851,0.2211,0.8529,16.9067,-11.3525,-66.1011,1,0,0,0,1
29.530,100.426,251,42,29,29,85,-0.1237,0.0983,0.9199,45.1050,23.7427,-18.3105,1,0,0,0,1
29.510,100.431,251,39,26,27,78,-0.2141,0.0037,0.8953,15.6860,-21.3013,-10.4370,1,0,0,0,1
29.510,100.427,252,39,26,26,76,-0.2737,0.0751,1.1097,-30.3955,-32.0435,-21.5454,1,0,0,0,1
29.510,100.420,251,40,27,27,79,-0.1747,0.1515,0.8738,23.0713,64.6973,18.4326,1,0,0,0,1
29.500,100.305,251,39,26,27,77,-0.0463,0.1735,0.9576,-13.7939,-17.0898,10.4370,1,0,0,0,1
29.490,100.422,252,40,27,27,79,-0.1650,0.1531,0.9659,-27.6489,-6.1646,-19.0430,1,0,0,0,1
29.510,100.424,252,41,28,28,80,-0.1542,0.1503,0.9910,12.6953,6.7749,5.9204,1,0,0,0,1
29.510,100.433,251,40,27,28,80,-0.1113,0.1537,0.9417,-6.0425,5.0659,2.0752,1,0,0,0,1
29.510,100.427,251,40,27,28,80,-0.1272,0.1549,0.9657,0.4272,-0.4272,0.7324,1,0,0,0,1
29.490,100.422,252,40,27,27,79,-0.1178,0.1309,0.9650,2.3193,6.2866,-2.4414,1,0,0,0,1
29.500,100.433,252,40,27,27,79,-0.1179,0.1190,0.9625,-6.9580,-5.3711,-2.3804,1,0,0,0,1
29.490,100.363,252,40,27,27,79,-0.1039,0.1100,0.9633,8.2397,3.7842,0.8545,1,0,0,0,1
29.490,100.425,252,40,26,27,78,-0.0995,0.1052,0.9459,-3.9673,4.8828,-2.6245,1,0,0,0,1
29.490,100.427,251,40,26,27,78,-0.1141,0.1378,0.9915,-7.0190,-12.6343,1.7700,1,0,0,0,1
29.500,100.423,252,39,26,27,78,-0.0878,0.0922,0.9825,-6.2256,8.3008,-14.3433,1,0,0,0,1
29.500,100.427,250,40,27,27,79,-0.0841,0.1083,0.9645,8.8501,8.3618,5.5542,1,0,0,0,1
29.510,100.425,251,39,26,27,78,-0.0459,0.1169,0.9323,-7.6294,-2.5635,0.4272,1,0,0,0,1
29.520,100.351,250,40,26,27,78,-0.0728,0.0972,0.9482,-1.5259,2.5635,-1.3428,1,0,0,0,1
29.510,100.423,251,40,26,27,78,-0.1250,0.1683,1.0217,10.6201,-0.7324,2.5635,1,0,0,0,1
29.510,100.426,251,39,26,27,78,-0.0270,0.0408,0.9684,-25.4517,12.2070,-21.9116,0,0,1,0,1
29.510,100.427,253,40,26,27,78,-0.0558,0.1528,0.9044,28.5645,-1.9531,32.8369,1,0,0,0,1
29.520,100.425,251,39,26,26,77,-0.1031,0.0945,1.0304,-44.3115,-14.2212,-39.0625,1,0,0,0,1
29.530,100.429,253,40,27,27,79,-0.0554,0.1006,0.9611,27.1606,10.4980,28.8696,1,0,0,0,1
29.530,100.427,250,39,26,26,78,-0.0494,0.1333,0.9458,-11.9629,-0.0610,-8.0566,1,0,0,0,1
29.540,100.360,251,40,27,27,79,-0.0763,0.1407,0.9858,8.9722,3.2349,1.5259,1,0,0,0,1
29.530,100.432,251,40,26,27,78,-0.0507,0.1053,0.9695,-1.2817,-1.2207,-4.8218,1,0,0,0,1
29.510,100.422,252,40,26,27,78,-0.0560,0.1057,0.9844,-1.7090,-1.2207,1.1597,1,0,0,0,1
29.530,100.426,250,40,26,27,78,-0.0713,0.1254,0.9749,0.1221,2.4414,2.1973,1,0,0,0,1
29.530,100.430,251,40,26,27,78,-0.0472,0.1106,0.9591,-0.1221,1.4648,-2.3193,1,0,0,0,1
29.540,100.429,252,40,26,27,78,-0.0746,0.1245,1.0004,-9.1553,-7.8125,-1.5869,1,0,0,0,1
29.510,100.397,251,40,26,27,78,-0.0568,0.1133,0.9565,3.7231,3.4180,3.5400,1,0,0,0,1
29.530,100.387,251,40,26,27,78,-0.0643,0.1118,0.9773,-2.3804,-3.0518,-3.5400,1,0,0,0,1
29.540,100.427,252,40,26,27,78,-0.0524,0.1027,0.9731,0.0610,5.1880,1.9531,1,0,0,0,1
29.540,100.422,251,40,26,27,79,-0.0533,0.1371,0.9591,-1.2817,-0.3662,3.2959,1,0,0,0,1
29.540,100.429,251,40,26,27,79,-0.0643,0.1040,0.9823,-5.0049,-5.0049,-6.2866,1,0,0,0,1
29.530,100.424,251,40,26,27,79,-0.0547,0.0953,0.9679,2.8076,-0.4272,2.2583,1,0,0,0,1
29.520,100.429,249,40,26,27,79,-0.0629,0.1147,0.9768,-0.0610,3.4180,0.9766,1,0,0,0,1
29.540,100.371,252,40,26,27,78,-0.0710,0.1162,0.9895,-3.2959,-2.2583,-2.1362,1,0,0,0,1
29.530,100.433,251,40,26,27,79,-0.0560,0.0872,0.9751,-2.7466,-1.2207,0.9766,1,0,0,0,1
29.530,100.421,249,40,26,27,79,-0.0330,0.1063,0.9310,6.8359,4.6997,4.4556,1,0,0,0,1
29.530,100.429,251,40,26,27,79,-0.0947,0.1399,1.0026,-8.6060,-3.2349,-4.0894,1,0,0,0,1
29.540,100.427,252,40,27,27,79,-0.0394,0.1100,0.9596,0.3662,1.0986,2.0142,1,0,0,0,1
29.540,100.427,252,40,26,27,79,-0.0648,0.1014,0.9761,0.0610,-1.5259,-2.4414,1,0,0,0,1
29.530,100.426,251,40,26,27,79,-0.0664,0.1047,0.9839,-1.9531,0.4272,0.1831,1,0,0,0,1
29.530,100.344,253,40,27,27,79,-0.0594,0.1165,0.9661,-3.1738,-1.8921,-0.6104,1,0,0,0,1
29.530,100.425,251,40,27,27,79,-0.0635,0.1058,0.9769,0.0000,0.0000,0.2441,1,0,0,0,1
29.520,100.430,251,40,26,27,79,-0.0522,0.1179,0.9635,-2.8687,2.3193,-0.3052,1,0,0,0,1
29.520,100.425,252,40,27,27,79,-0.0568,0.1132,0.9828,-0.9155,-0.4272,-0.4272,1,0,0,0,1
29.510,100.425,250,40,26,27,79,-0.0585,0.1160,0.9724,-2.2583,-1.1597,0.6714,1,0,0,0,1
29.510,100.424,252,40,26,27,79,-0.0522,0.1036,0.9783,-6.5918,-2.3804,-2.2583,1,0,0,0,1
29.500,100.298,250,40,26,27,79,-0.0552,0.1206,0.9742,3.4180,0.9766,2.8687,1,0,0,0,1
29.500,100.425,252,40,26,27,79,-0.0542,0.1035,0.9734,-3.7231,-0.7324,-2.1973,1,0,0,0,1
29.510,100.427,251,40,26,27,79,-0.0486,0.1127,0.9659,4.5166,1.7700,1.4648,1,0,0,0,1
29.520,100.425,251,40,26,27,79,-0.0559,0.1034,0.9824,-5.3101,-2.0752,-2.7466,1,0,0,0,1
29.510,100.425,248,40,26,27,79,-0.0533,0.1080,0.9761,-1.3428,-0.9766,1.7090,1,0,0,0,1
29.500,100.425,250,40,26,27,79,-0.0664,0.1178,0.9841,-5.9204,-4.3335,-1.3428,1,0,0,0,1
29.500,100.430,250,40,26,27,79,-0.0543,0.1024,0.9645,1.0376,-0.3662,1.0376,1,0,0,0,1
29.510,100.365,252,40,26,27,79,-0.0565,0.1005,0.9783,-3.4790,-0.2441,-2.6245,1,0,0,0,1
29.500,100.425,250,40,26,27,78,-0.0562,0.1028,0.9799,-5.3711,-0.7324,0.8545,1,0,0,0,1
29.500,100.417,251,40,26,27,79,-0.0570,0.1130,0.9734,-0.8545,-1.1597,1.5259,1,0,0,0,1
29.500,100.426,252,40,26,27,79,-0.0590,0.1095,0.9769,-3.4180,-0.7324,-1.5869,1,0,0,0,1
29.510,100.431,251,40,26,27,79,-0.0508,0.1111,0.9686,0.1831,0.5493,1.7090,1,0,0,0,1
29.500,100.422,250,40,26,27,79,-0.0657,0.1061,0.9886,-4.2114,-1.5869,-2.1362,1,0,0,0,1
29.510,100.366,251,40,26,27,79,-0.0559,0.1140,0.9673,-3.4790,0.1831,2.7466,1,0,0,0,1
29.490,100.416,253,40,26,27,79,-0.0531,0.1147,0.9733,-1.4648,-1.2207,-0.9155,1,0,0,0,1
29.510,100.425,252,40,27,27,79,-0.0475,0.1017,0.9685,-0.6714,-0.4272,-0.5493,1,0,0,0,1
29.510,100.425,251,40,27,27,79,-0.0604,0.1163,0.9799,-1.8311,0.6714,2.1973,1,0,0,0,1
29.510,100.428,251,40,26,27,79,-0.0546,0.1240,0.9702,-2.4414,-2.8687,-1.4648,1,0,0,0,1
29.510,100.422,250,40,26,27,79,-0.0557,0.0814,1.0004,-7.2632,-0.6104,-0.7935,1,0,0,0,1
29.520,100.424,250,40,27,27,79,-0.0233,0.1055,0.9578,4.8828,-0.2441,16.2354,1,0,0,0,1
29.510,100.366,251,40,27,27,79,-0.0924,0.1023,0.9703,-18.5547,3.5400,-11.1694,1,0,0,0,1
29.520,100.425,251,41,27,28,81,-0.0388,0.1406,0.9672,10.0098,2.5024,22.1558,1,0,0,0,1
29.530,100.426,251,41,27,28,80,-0.0557,0.1698,0.9623,-15.8081,-6.7749,0.0610,1,0,0,0,1
29.520,100.428,252,41,27,28,81,-0.0598,0.1714,0.9717,2.5024,-0.5493,3.1128,1,0,0,0,1
29.530,100.426,252,41,27,28,81,-0.0574,0.1381,0.9657,-2.3804,2.9297,-7.5073,1,0,0,0,1
29.530,100.428,249,41,27,28,81,-0.0409,0.1420,0.9750,5.1880,0.7324,2.8687,1,0,0,0,1
29.530,100.386,251,41,27,28,81,-0.0475,0.1366,0.9783,-6.6528,-2.1362,-4.7607,1,0,0,0,1
29.530,100.409,251,41,27,28,81,-0.0422,0.1526,0.9579,2.3804,3.7231,4.2725,1,0,0,0,1
29.520,100.430,251,41,27,28,81,-0.0365,0.1335,0.9664,-1.5869,-1.2207,-3.7231,1,0,0,0,1
29.520,100.422,252,41,27,28,81,-0.0493,0.1649,0.9664,5.4321,4.6387,3.5400,1,0,0,0,1
29.520,100.420,251,41,27,28,80,-0.0392,0.1062,1.0005,-11.9629,-2.3804,-16.1133,1,0,0,0,1
29.540,100.422,251,41,27,28,81,-0.0479,0.1975,1.0187,13.1836,12.2070,8.7891,0,0,0,1,1
29.550,100.422,247,40,27,27,80,0.0494,0.0602,0.8958,-17.1509,13.9771,-18.1274,0,0,1,0,1
29.520,100.324,251,41,27,27,80,0.0244,0.1542,0.9480,8.4839,-2.6855,10.7422,0,0,0,1,1
29.530,100.428,251,40,27,27,80,0.0121,0.1310,0.9860,-2.1362,-5.0659,-4.6387,0,1,0,0,1
29.540,100.425,252,40,27,27,80,0.0002,0.1134,0.9711,-4.6997,-2.6245,-4.1504,0,0,1,0,1
29.540,100.423,252,40,27,27,80,0.0522,0.1140,0.9202,2.3193,2.5024,5.6763,0,1,0,0,1
29.540,100.428,249,40,27,27,80,0.0028,0.0985,1.0288,-41.3818,-32.4707,-7.6904,0,0,1,0,1
29.540,100.426,251,42,28,28,83,-0.1177,0.2576,0.9424,49.2554,28.0151,44.2505,0,0,0,1,1
29.550,100.428,252,40,26,27,79,0.0156,0.1118,0.9845,-40.4053,-12.4512,-41.3208,0,0,1,0,1
29.550,100.371,250,42,28,29,83,-0.0480,0.1752,0.9559,32.4097,15.6860,30.7007,1,0,0,0,1
29.540,100.427,250,40,27,27,79,-0.0403,0.2062,0.9779,1.5869,2.9297,-14.4653,0,0,0,1,1
29.540,100.427,251,40,27,27,80,0.0436,0.0143,0.9625,-12.3901,-5.4932,-28.1372,0,0,1,0,1
29.540,100.434,249,40,27,27,80,-0.0133,0.1678,0.9933,11.4746,7.1411,20.3857,0,0,0,1,1
29.560,100.435,253,40,26,27,79,-0.0281,0.2023,0.9747,2.3804,-0.8545,-9.5215,0,0,0,1,1
29.530,100.431,250,40,27,27,79,0.0259,0.0746,0.9701,-4.9438,-0.5493,-24.9023,0,0,1,0,1
29.550,100.340,249,40,27,27,79,0.0273,0.0686,0.9849,4.0283,9.6436,-5.9204,0,0,1,0,1
29.550,100.429,253,40,26,27,78,0.0245,0.0956,0.9547,1.8921,-8.0566,14.3433,0,0,1,0,1
29.540,100.428,253,40,26,27,79,-0.0048,0.1454,0.9828,-5.0659,2.2583,0.7935,0,0,0,1,1
29.540,100.428,251,40,27,27,79,0.0193,0.1281,0.9357,0.6104,4.6387,1.4648,0,1,0,0,1
29.550,100.427,252,40,26,27,79,0.0048,0.1210,0.9746,-12.5732,1.8311,-6.3477,0,0,1,0,1
29.540,100.425,252,40,27,27,79,0.0441,0.1038,0.9459,-7.1411,-6.2866,9.0332,0,1,0,0,1
29.560,100.437,249,40,27,27,80,0.0164,0.1818,0.9967,-8.6060,2.5635,-1.2207,0,0,0,1,1
29.530,100.369,251,42,28,28,83,-0.0039,0.1603,0.9685,-24.0479,-2.8076,3.7231,0,0,0,1,1
29.530,100.429,252,42,28,29,84,0.0101,0.2191,0.9205,13.6719,8.4839,22.1558,0,0,0,1,1
29.530,100.430,248,42,28,29,83,0.0192,0.2548,0.9595,-11.2305,-12.5122,8.2397,0,0,0,1,1
29.520,100.426,253,42,28,29,84,-0.0508,0.2216,0.9736,-4.2114,8.1787,-7.5684,0,0,0,1,1
29.530,100.428,253,42,28,29,83,0.0084,0.2333,0.9265,12.2070,-1.0986,5.1880,0,0,0,1,1
29.540,100.431,251,41,27,28,82,0.0322,0.2196,0.9419,27.1606,-2.0142,-5.6763,0,0,0,1,1
29.530,100.364,250,40,27,27,80,-0.0277,0.1095,0.9994,-4.5166,11.1694,-42.4194,1,0,0,0,1
29.520,100.426,252,40,26,26,78,0.0935,0.0278,0.9744,6.0425,-7.8735,4.8218,0,0,1,0,1
29.540,100.430,252,39,26,26,77,0.0684,0.0684,0.9747,-3.0518,7.8735,-10.9863,0,1,0,0,1
29.540,100.432,250,39,26,26,77,0.0559,0.0708,0.9734,1.8921,1.2207,3.9673,0,0,1,0,1
29.530,100.424,253,39,25,26,77,0.0551,0.1140,0.9705,1.3428,-1.2817,1.7700,0,1,0,0,1
29.540,100.427,252,39,26,26,77,0.0627,0.0443,0.9897,-5.0049,-2.3804,-10.3760,0,0,1,0,1
29.530,100.430,248,40,26,26,78,0.1012,-0.0831,1.0239,-44.5557,-18.7378,-19.9585,0,0,1,0,1
29.540,100.367,251,43,29,29,85,-0.1051,0.1322,0.6127,2.5635,-25.8179,84.7168,1,0,0,0,1
29.510,100.420,250,40,27,27,78,-0.4203,0.4895,1.1670,-27.9541,-85.1440,102.2339,1,0,0,0,1
29.520,100.424,251,40,27,27,78,-0.3765,0.1522,0.6726,-18.0664,-43.7012,-114.8071,1,0,0,0,0
29.530,100.427,252,37,25,25,71,-0.4314,0.2760,0.8500,1.8921,-80.5664,61.4624,1,0,0,0,0
29.530,100.434,250,34,23,23,67,-0.5521,0.3416,1.0624,-24.4751,-5.6763,-2.1973,1,0,0,0,0
29.530,100.422,252,36,25,24,71,-0.5171,0.0643,0.6333,6.7139,11.9019,-8.6060,1,0,0,0,0
29.530,100.388,251,35,25,24,70,-0.5192,0.2086,0.9556,-16.5405,17.7612,-5.6763,1,0,0,0,0
29.540,100.406,250,37,25,25,71,-0.5170,0.1831,0.8057,-6.5308,-7.0190,20.6299,1,0,0,0,0
29.540,100.430,251,37,25,25,71,-0.4855,0.1675,0.8424,-3.9673,10.7422,-7.8125,1,0,0,0,0
29.530,100.423,252,37,26,25,73,-0.4812,0.1902,0.8406,2.0752,6.6528,5.4932,1,0,0,0,0
29.530,100.428,251,37,26,25,73,-0.4852,0.1725,0.8528,0.2441,3.0518,-5.5542,1,0,0,0,0
29.520,100.430,252,37,26,25,72,-0.4535,0.1516,0.8634,-1.4038,1.2817,-1.0376,1,0,0,0,0
29.520,100.428,251,37,26,25,72,-0.4891,0.2036,0.8571,4.2114,0.8545,2.8687,1,0,0,0,0
29.530,100.293,251,37,26,25,72,-0.4531,0.2736,0.8993,9.3994,1.0986,5.0659,1,0,0,0,0
29.520,100.423,249,37,26,25,72,-0.4144,0.3269,0.8242,42.6636,48.3398,-1.5869,1,0,0,0,0
29.510,100.417,251,36,24,24,69,-0.3585,0.0397,0.8927,-25.2075,11.5356,-85.6323,1,0,0,0,0
29.530,100.421,251,36,24,23,69,-0.3198,-0.0525,0.9420,30.6396,14.0381,-17.0288,1,0,0,0,0
29.530,100.422,251,35,23,22,68,-0.2800,-0.0588,0.8811,26.1841,27.0386,-23.1934,1,0,0,0,0
29.540,100.424,250,35,23,22,67,-0.2841,-0.1528,0.9309,-16.2964,-12.2070,-20.7520,1,0,0,0,0
29.530,100.428,251,35,23,22,67,-0.2657,0.0481,0.9818,23.1323,10.3149,34.9121,1,0,0,0,0
29.530,100.365,251,35,23,22,68,-0.2471,0.0123,0.9606,-22.3999,-5.3101,-17.6392,1,0,0,0,0
29.550,100.427,250,35,23,22,68,-0.2401,-0.0365,0.9436,9.9487,4.8828,2.6855,1,0,0,0,0
29.520,100.424,252,35,23,22,68,-0.2399,-0.0107,0.9985,-24.5361,1.2817,-6.7749,1,0,0,0,0
29.530,100.428,253,36,24,23,68,-0.2101,0.0371,0.9419,-3.5400,1.7700,10.8643,1,0,0,0,0
29.530,100.424,251,35,23,23,68,-0.2228,0.0217,0.9476,-4.2114,7.0190,-7.4463,1,0,0,0,0
29.540,100.428,252,36,23,23,68,-0.2173,0.0271,0.9889,1.0376,-2.5635,-0.1221,1,0,0,0,0
29.540,100.359,251,36,24,23,69,-0.2076,0.0264,0.9614,-1.2207,4.6387,4.6387,1,0,0,0,0
29.530,100.427,252,36,24,23,69,-0.2119,0.0336,0.9722,-7.1411,-1.7090,-2.3804,1,0,0,0,0
29.540,100.431,251,36,24,23,70,-0.2018,0.0223,0.9731,-4.8218,1.2207,3.2959,1,0,0,0,0
29.550,100.425,250,36,24,23,69,-0.1771,0.0404,0.9808,-19.4702,2.2583,-1.2207,1,0,0,0,0
29.560,100.426,251,36,24,23,71,-0.1903,0.0613,0.9744,-4.6997,-5.0659,5.5542,1,0,0,0,0
29.540,100.429,249,36,24,24,70,-0.2067,0.0874,0.9459,5.7983,19.1650,-1.2207,1,0,0,0,0
29.540,100.426,252,37,24,24,72,-0.1500,0.0198,0.9633,-24.2310,-10.9253,0.4272,1,0,0,0,0
29.550,100.366,250,37,25,24,71,-0.2067,0.1566,1.0024,6.6528,8.1787,31.4941,1,0,0,0,0
29.550,100.430,250,37,25,24,72,-0.1415,0.0513,0.9553,-24.7192,3.2349,-18.4937,1,0,0,0,0
29.560,100.428,251,38,25,25,73,-0.1281,0.0731,0.9115,20.3247,6.8359,11.1084,1,0,0,0,0
29.540,100.429,252,37,25,24,72,-0.1526,0.0616,1.0161,-15.9912,-7.9346,-17.3950,1,0,0,0,0
29.560,100.426,250,37,25,25,73,-0.1257,0.0916,0.9562,15.8081,8.1787,11.4136,1,0,0,0,0
29.550,100.432,251,37,25,24,72,-0.1400,0.0548,0.9696,-13.9160,0.0610,-12.4512,1,0,0,0,0
29.550,100.365,251,38,25,25,73,-0.1378,0.0948,0.9778,6.8970,3.7231,10.9253,1,0,0,0,0
29.560,100.420,252,37,25,25,74,-0.1375,0.1066,0.9641,-6.5918,-5.1880,-4.1504,1,0,0,0,0
29.540,100.421,251,37,25,25,73,-0.1349,0.0521,0.9781,-2.6855,0.4883,-4.3335,1,0,0,0,0
29.570,100.427,251,37,25,25,73,-0.1292,0.0966,0.9642,-2.3193,-0.0610,1.0986,1,0,0,0,0
29.550,100.423,250,37,25,25,72,-0.1442,0.0765,0.9883,-2.8076,-1.6479,-3.3569,1,0,0,0,0
29.560,100.425,253,37,25,25,72,-0.1305,0.0687,0.9700,-3.6011,-1.7090,-1.4038,1,0,0,0,0
29.540,100.430,251,37,25,25,73,-0.1365,0.0896,0.9656,2.1362,4.5166,5.5542,1,0,0,0,0
29.560,100.314,251,38,25,25,73,-0.1350,0.0975,0.9688,-5.9814,-0.1831,-0.8545,1,0,0,0,0
29.550,100.428,249,37,25,25,73,-0.1378,0.1028,0.9683,-3.1128,-0.0610,1.1597,1,0,0,0,0
29.550,100.434,252,37,25,25,73,-0.1299,0.0840,0.9673,-0.1221,-0.4883,0.2441,1,0,0,0,0
29.560,100.427,249,37,25,25,73,-0.1284,0.0925,0.9623,-1.9531,2.2583,1.2817,1,0,0,0,0
29.530,100.427,253,37,25,25,74,-0.1243,0.1057,0.9707,2.0142,3.0518,1.7700,1,0,0,0,0
29.540,100.428,251,38,25,25,73,-0.1245,0.0981,0.9766,-5.2490,-2.1362,-1.0986,1,0,0,0,0
29.550,100.321,252,38,25,25,73,-0.1252,0.0999,0.9746,2.3804,0.7935,2.9907,1,0,0,0,0
29.550,100.430,251,38,25,25,73,-0.1188,0.1045,0.9646,-2.1362,1.0986,1.5259,1,0,0,0,0
29.570,100.430,251,38,25,25,73,-0.1218,0.1035,0.9768,0.5493,-0.6714,0.9155,1,0,0,0,0
29.550,100.426,252,38,25,25,73,-0.1196,0.0986,0.9734,-1.7700,-0.3052,0.1221,1,0,0,0,0
29.570,100.429,250,38,25,25,73,-0.1116,0.0918,0.9684,-1.7090,-1.4648,-0.7324,1,0,0,0,0
29.540,100.428,250,38,25,25,74,-0.1200,0.0979,0.9696,-1.0986,2.5635,3.4180,1,0,0,0,0
29.550,100.430,251,38,25,25,73,-0.1182,0.1082,0.9799,-6.0425,-2.9297,-1.9531,1,0,0,0,0
29.550,100.362,251,38,26,25,74,-0.0831,-0.0125,1.0520,-50.3540,-16.5405,-23.4375,0,0,1,0,0
29.550,100.426,252,41,28,27,80,-0.1920,0.0890,0.9713,-96.1914,28.7476,-19.8975,1,0,0,0,0
29.550,100.423,251,53,52,50,112,-0.1683,0.5020,0.7513,-42.2363,55.1758,116.8213,0,0,0,1,0
29.550,100.428,250,65,67,78,167,-0.1549,0.7753,0.6428,29.1138,68.7866,99.1821,0,0,0,1,0
29.510,100.428,249,59,58,71,154,-0.1685,0.6327,0.8185,-42.3584,-56.0913,-19.3481,0,0,0,1,0
29.530,100.433,252,82,87,104,225,-0.1635,0.4862,0.8208,-0.9155,6.4697,-14.0381,0,0,0,1,0
29.530,100.375,251,73,77,94,196,-0.1217,0.5380,0.7799,22.1558,0.7935,14.6484,0,0,0,1,0
29.540,100.418,251,69,72,88,183,-0.1794,0.5281,0.8536,-6.6528,-6.7749,-10.3760,0,0,0,1,0
29.550,100.433,250,69,72,88,182,-0.1444,0.4586,0.8318,1.3428,4.3335,-3.6011,0,0,0,1,0
29.550,100.425,249,66,68,83,175,-0.1481,0.4983,0.8397,4.2114,-2.5024,8.9111,0,0,0,1,0
29.530,100.419,250,65,67,81,172,-0.1626,0.4897,0.8151,-2.8076,5.0659,-3.0518,0,0,0,1,0
29.540,100.428,251,64,66,79,168,-0.1582,0.5045,0.8490,4.7607,-0.4272,-0.1221,0,0,0,1,0
29.540,100.428,251,64,66,79,168,-0.1190,0.4452,0.8479,0.6104,2.9297,-3.2959,0,0,0,1,0
29.540,100.360,251,61,62,74,160,-0.1272,0.4849,0.8191,1.7700,4.1504,1.9531,0,0,0,1,0
29.540,100.425,251,61,61,73,158,-0.1379,0.4716,0.8600,-2.8687,-3.9062,-3.2959,0,0,0,1,0
29.530,100.423,253,61,60,71,156,-0.1437,0.4879,0.8442,12.5122,4.4556,4.2114,0,0,0,1,0
29.530,100.424,250,58,55,65,144,-0.1168,0.4788,0.8271,16.4185,9.5825,-5.2490,0,0,0,1,0
29.520,100.421,252,50,43,50,113,-0.1169,0.4431,0.9132,9.0332,6.4087,-25.1465,0,0,0,1,0
29.550,100.429,251,49,40,47,105,-0.1650,0.4219,1.1532,3.9062,71.5942,-34.3018,0,0,0,1,0
