accX,accY,accZ,gyroX,gyroY,gyroZ,up,down,right,left
-0.1301,-0.0177,0.9484,5.7373,0.6104,-3.8452,0,1,0,0
-0.1842,-0.1130,0.9926,1.3428,-2.1362,-4.0283,0,0,1,0
-0.1857,-0.1295,1.0024,-2.8687,-0.9766,-2.0752,0,0,1,0
-0.1761,-0.0704,0.9634,-8.1177,0.1831,5.6763,0,0,1,0
-0.2000,0.0017,0.9480,-8.2397,-3.4790,2.9907,1,0,0,0
-0.2258,-0.0087,0.9526,-2.9297,0.1221,1.9531,1,0,0,0
-0.2526,0.0084,0.9631,-0.9766,-0.7935,-3.5400,1,0,0,0
-0.2679,-0.0149,0.9769,2.1973,1.8921,-13.0005,1,0,0,0
-0.2734,0.0533,0.9399,4.8218,0.0610,-25.8179,1,0,0,0
-0.3077,0.0925,0.9327,14.2822,5.3101,-37.5977,1,0,0,0
-0.2792,0.0226,0.9160,10.8032,5.5542,-51.2085,1,0,0,0
-0.2482,0.0111,0.8684,27.8931,6.4697,-67.1387,1,0,0,0
-0.2527,-0.0360,0.8064,45.8374,14.0381,-78.8574,1,0,0,0
-0.1747,-0.2526,0.6431,124.4507,23.8647,-111.1450,0,0,1,0
-0.1172,-0.7855,1.1769,64.0259,-50.3540,-126.7090,0,0,1,0
-0.2178,-0.7518,1.0361,36.8042,5.5542,-23.6816,0,0,1,0
-0.2611,-0.4429,0.8157,6.7749,9.5825,-24.7192,0,0,1,0
-0.2004,-0.3801,0.9432,10.8032,-4.6997,-22.1558,0,0,1,0
-0.3439,-0.3240,0.8359,2.0142,-1.0376,0.6104,0,0,1,0
-0.2849,-0.4545,0.9059,9.8877,7.5073,-0.9155,0,0,1,0
-0.2485,-0.4484,0.8683,-3.4180,2.8076,2.3193,0,0,1,0
-0.2446,-0.4158,0.8785,-5.3101,-1.4648,1.8311,0,0,1,0
-0.2847,-0.3767,0.8656,-6.2256,-0.7324,4.0894,0,0,1,0
-0.2645,-0.3801,0.8718,-0.8545,-0.4272,-0.7935,0,0,1,0
-0.2583,-0.4148,0.8821,-3.1738,-0.6104,0.6714,0,0,1,0
-0.2605,-0.3956,0.8779,-0.7324,-0.7324,0.0000,0,0,1,0
-0.2698,-0.3872,0.8781,-5.0659,-0.7324,3.6011,0,0,1,0
-0.2609,-0.3723,0.8657,-3.3569,-0.9766,-1.8311,0,0,1,0
-0.2642,-0.3899,0.8838,1.3428,1.4648,1.4648,0,0,1,0
-0.2600,-0.4031,0.8772,-1.5869,1.2207,1.8311,0,0,1,0
-0.2377,-0.3939,0.8750,-3.7842,-1.5869,0.4883,0,0,1,0
-0.2700,-0.3695,0.8646,-4.1504,-2.5024,0.1221,0,0,1,0
-0.2574,-0.3965,0.8875,-1.8921,1.1597,0.9766,0,0,1,0
-0.2339,-0.3976,0.8937,-1.7090,-2.0142,-1.8311,0,0,1,0
-0.2716,-0.3827,0.8773,-4.3335,-0.9766,0.9155,0,0,1,0
-0.2532,-0.3693,0.8774,-2.2583,-0.4272,-0.5493,0,0,1,0
-0.2628,-0.3741,0.8782,0.0610,0.0000,-0.4883,0,0,1,0
-0.2603,-0.3795,0.8732,-1.7700,0.6714,0.4883,0,0,1,0
-0.2534,-0.3796,0.8816,-2.4414,-0.5493,0.3662,0,0,1,0
-0.2561,-0.3746,0.8751,-1.2817,-0.8545,-0.8545,0,0,1,0
-0.2650,-0.3815,0.8831,-1.0376,0.4272,-0.2441,0,0,1,0
-0.2548,-0.3835,0.8796,-1.4038,-0.1221,-0.0610,0,0,1,0
-0.2605,-0.3794,0.8823,-0.9766,-0.1221,0.4883,0,0,1,0
-0.2598,-0.3719,0.8721,-1.7090,-0.4272,0.3662,0,0,1,0
-0.2559,-0.3938,0.8912,-2.0752,0.3052,2.0142,0,0,1,0
-0.1311,-0.4783,0.9579,-12.0850,0.9155,16.8457,0,0,1,0
-0.0864,-0.2819,0.8346,-71.5942,46.5698,101.8066,0,0,1,0
0.1241,-0.3843,1.0167,-91.3086,43.3350,111.5112,0,0,1,0
-0.1837,-0.0181,0.6770,-102.4780,-43.3960,20.3247,1,0,0,0
-0.2164,-0.1049,0.7661,34.6680,-16.9067,-26.9165,0,0,1,0
-0.2578,-0.0865,0.9995,-24.8413,-41.8091,-32.1045,1,0,0,0
-0.1451,-0.0337,1.0131,21.5454,-17.3340,-14.2822,0,0,1,0
-0.3295,-0.0159,0.9717,-13.3667,-21.4233,18.6768,1,0,0,0
-0.3652,-0.1512,1.0637,12.2070,-5.2490,-3.8452,1,0,0,0
-0.2281,-0.1777,1.0299,-1.0986,6.0425,-11.7187,0,0,1,0
-0.1464,-0.1168,0.9126,0.0610,2.8687,-5.2490,0,0,1,0
-0.2222,-0.1239,0.9601,-2.9907,-0.4272,-1.0376,0,0,1,0
-0.2506,-0.1204,0.9740,-6.5308,2.3193,-1.7700,1,0,0,0
-0.2198,-0.1067,0.9500,-4.2725,-3.6621,-6.7139,0,0,1,0
-0.1707,-0.1023,0.9614,-1.1597,-1.4648,-2.8076,0,0,1,0
-0.2170,-0.1077,0.9653,-2.3804,1.6479,0.9766,0,0,1,0
-0.2191,-0.1089,0.9712,0.4272,0.0000,0.6714,0,0,1,0
-0.2117,-0.1016,0.9513,-3.2959,1.6479,0.3052,0,0,1,0
-0.2235,-0.1003,0.9614,-2.3193,1.7700,0.3052,1,0,0,0
-0.2111,-0.1084,0.9517,-1.4648,-0.7935,-1.0376,0,0,1,0
-0.2356,-0.0979,0.9519,-3.2349,-0.6714,-1.1597,1,0,0,0
-0.2103,-0.0962,0.9446,-1.8921,2.1362,1.0986,0,0,1,0
-0.1827,-0.1007,0.9462,0.2441,2.4414,1.3428,0,0,1,0
-0.2245,-0.1292,0.9878,10.8643,7.1411,7.5073,0,0,1,0
-0.2197,-0.1189,0.9460,1.3428,-1.9531,-4.3335,0,0,1,0
-0.1995,-0.1361,0.9541,2.3804,-3.1128,-2.1362,0,0,1,0
-0.2124,-0.1234,0.9365,-1.8921,-1.0986,0.3662,0,0,1,0
-0.2017,-0.1343,0.9661,-0.3662,0.9155,-0.3662,0,0,1,0
-0.2100,-0.1355,0.9663,-1.5869,-0.9155,-0.1221,0,0,1,0
-0.2212,-0.1226,0.9391,-1.8921,-0.5493,-0.6714,0,0,1,0
-0.2050,-0.1340,0.9581,0.7324,-0.3662,-0.6714,0,0,1,0
-0.1975,-0.1338,0.9662,-2.0752,0.7935,0.0610,0,0,1,0
-0.2081,-0.1208,0.9608,-0.4883,-0.3052,-0.6714,0,0,1,0
-0.2062,-0.1318,0.9543,-2.5635,0.3052,-0.9155,0,0,1,0
-0.2253,-0.1217,0.9423,-1.4038,-1.0986,0.6104,0,0,1,0
-0.1927,-0.1152,0.9478,-3.8452,4.6997,2.2583,0,0,1,0
-0.2175,-0.1260,0.9449,0.1831,-0.3052,0.3662,0,0,1,0
-0.2058,-0.1158,0.9238,17.0288,-20.8130,-3.4790,0,0,1,0
-0.3002,-0.1864,0.9073,45.4712,-49.1943,2.6245,0,0,1,0
-0.4327,-0.3018,0.9470,26.6724,-65.7349,-1.2207,1,0,0,0
-0.4083,-0.2876,0.8236,14.4043,-61.7065,-19.4702,1,0,0,0
-0.4949,-0.2919,0.8237,7.1411,-16.9678,-12.1460,1,0,0,0
-0.5067,-0.2826,0.7872,2.5024,-18.2495,-10.1318,1,0,0,0
-0.5684,-0.2896,0.7761,-2.6245,-15.1978,-8.4839,1,0,0,0
-0.5625,-0.2869,0.8206,-9.4604,-5.0049,-10.5591,1,0,0,0
-0.6257,-0.2960,0.8416,-36.6211,-9.9487,-45.8984,1,0,0,0
-0.5654,-0.1593,0.7754,-44.7998,-34.6680,-72.1436,1,0,0,0
-0.5627,0.0294,0.6816,-21.8506,-24.4751,-17.2729,1,0,0,0
-0.7001,0.0206,0.6814,-7.0190,-17.2729,1.6479,1,0,0,0
-0.7828,-0.0381,0.7120,0.4272,-12.9395,-5.2490,1,0,0,0
-0.6832,-0.0161,0.6877,-6.4087,-8.2397,-4.5166,1,0,0,0
-0.6847,-0.0168,0.7074,-3.9673,-6.4697,-3.2349,1,0,0,0
-0.7313,-0.0165,0.6959,-2.0142,-2.8687,-0.4272,1,0,0,0
-0.7196,-0.0155,0.6948,-3.9062,-4.0894,-3.2349,1,0,0,0
-0.7263,-0.0009,0.6736,-3.0518,-2.8687,-1.2817,1,0,0,0
-0.7391,-0.0012,0.6849,-5.2490,-0.4883,0.6714,1,0,0,0
-0.7108,0.0059,0.6708,-1.7700,-3.4790,-1.4038,1,0,0,0
-0.7449,-0.0037,0.6727,-2.9907,-1.7090,-0.6104,1,0,0,0
-0.7339,0.0007,0.6682,-3.9062,-1.9531,-0.1221,1,0,0,0
-0.7256,0.0078,0.6769,-2.6855,-1.4038,-1.2817,1,0,0,0
-0.7258,0.0012,0.6920,-0.9155,-1.1597,-1.2817,1,0,0,0
-0.7362,0.0040,0.6753,-1.2207,1.6479,3.2959,1,0,0,0
-0.7415,-0.0004,0.6898,-1.0376,2.3193,1.4038,1,0,0,0
-0.7141,0.0028,0.6853,-2.9297,3.6621,2.8076,1,0,0,0
-0.7351,0.0043,0.6685,-2.3804,-0.5493,0.3052,1,0,0,0
-0.7020,-0.0007,0.6989,-3.8452,4.8218,0.0610,1,0,0,0
-0.7268,0.0227,0.6958,-5.1270,14.9536,6.5918,1,0,0,0
-0.6913,-0.0286,0.7404,-17.8833,53.2837,30.7007,1,0,0,0
-0.6869,-0.0532,0.8763,-6.8970,123.5962,49.9878,1,0,0,0
-0.3253,-0.0210,0.9899,-38.8794,212.5244,40.0391,1,0,0,0
-0.2706,0.0542,1.0081,-52.6123,142.8223,24.1699,1,0,0,0
0.1025,0.1193,0.8854,-73.2422,127.3193,-22.8271,0,1,0,0
0.3157,0.1676,0.8542,-19.5313,136.6577,5.1270,0,1,0,0
0.3815,0.1366,0.9049,-13.0615,68.4204,-1.0986,0,1,0,0
0.4630,0.1974,0.7548,-5.7983,68.9697,1.0986,0,1,0,0
0.5396,0.1918,0.7977,6.2256,37.2925,3.9062,0,1,0,0
0.5563,0.2091,0.7866,-2.6245,14.7095,4.2114,0,1,0,0
0.5515,0.2284,0.7570,-2.3804,9.3994,2.3193,0,1,0,0
0.5476,0.2115,0.7855,5.5542,0.1831,-0.1831,0,1,0,0
0.5367,0.2069,0.7635,-0.4272,-1.6479,-0.3662,0,1,0,0
0.5662,0.2065,0.7704,-0.6104,2.5635,-1.4648,0,1,0,0
0.5472,0.2031,0.7823,-5.6763,5.4932,1.9531,0,1,0,0
0.5969,0.2146,0.7720,-6.1646,9.6436,0.0000,0,1,0,0
0.5699,0.2311,0.7328,-6.5308,2.7466,-0.3052,0,1,0,0
0.5585,0.2251,0.7422,2.9297,-8.4229,-0.5493,0,1,0,0
0.5599,0.2227,0.7637,-2.8687,-1.9531,0.7324,0,1,0,0
0.5510,0.2166,0.7788,1.4038,0.2441,1.4648,0,1,0,0
0.5619,0.2268,0.7588,-1.5259,-0.4272,0.9766,0,1,0,0
0.5498,0.2294,0.7473,-0.3052,-1.7700,-0.6104,0,1,0,0
0.5590,0.2174,0.7709,2.8076,-4.9438,-1.2817,0,1,0,0
0.5477,0.2161,0.7616,-1.5259,-5.1270,-1.5869,0,1,0,0
0.5527,0.2039,0.7767,-1.9531,0.9155,-0.9155,0,1,0,0
0.5834,0.2172,0.7415,-0.1831,-1.2207,-0.9155,0,1,0,0
0.5881,0.2181,0.7677,0.6104,-3.5400,-0.7935,0,1,0,0
0.5472,0.2081,0.7905,-2.2583,0.0000,-1.0986,0,1,0,0
0.5577,0.2111,0.7692,-0.0610,-1.8311,-1.7090,0,1,0,0
0.5685,0.2090,0.7628,-1.1597,-2.9907,-1.0986,0,1,0,0
0.5695,0.2041,0.7767,0.6714,0.0000,-1.2817,0,1,0,0
0.5621,0.2035,0.7811,2.7466,-0.3052,-1.2207,0,1,0,0
0.5559,0.2002,0.7883,-1.2207,-0.2441,-1.0986,0,1,0,0
0.5621,0.1918,0.7900,-0.4272,-3.7231,-0.2441,0,1,0,0
0.5623,0.2000,0.7655,-2.2583,1.3428,-0.4272,0,1,0,0
0.5391,0.2078,0.7607,-1.2817,-1.7700,0.7935,0,1,0,0
0.5424,0.2031,0.7897,-1.1597,-1.5869,-0.3052,0,1,0,0
0.5476,0.2019,0.7794,0.1221,-1.7700,-1.6479,0,1,0,0
0.5524,0.1909,0.7870,-1.0376,-0.3662,-0.9766,0,1,0,0
0.5557,0.1898,0.7715,-1.2207,-1.0376,-0.6104,0,1,0,0
0.5491,0.1945,0.7855,-0.8545,0.8545,-0.0610,0,1,0,0
0.5360,0.1869,0.7877,-0.4272,-3.2349,-0.1831,0,1,0,0
0.5573,0.1943,0.7754,-1.1597,1.4038,-0.0610,0,1,0,0
0.5505,0.1923,0.7784,-2.8687,-1.2817,-1.0986,0,1,0,0
0.5446,0.1908,0.7761,0.4883,-2.3804,0.5493,0,1,0,0
0.5465,0.1896,0.7867,-0.4272,-1.8311,-0.6714,0,1,0,0
0.5383,0.1890,0.7883,1.2817,-3.0518,0.0610,0,1,0,0
0.5361,0.1843,0.7769,0.0610,-4.6387,-1.4648,0,1,0,0
0.5229,0.1743,0.7947,3.4790,-9.6436,-0.4883,0,1,0,0
0.5367,0.1742,0.8069,5.8594,-9.5825,-0.7324,0,1,0,0
0.4808,0.1523,0.8251,5.4932,-10.9253,-0.1831,0,1,0,0
0.5217,0.1471,0.8245,13.0615,-22.9492,0.0610,0,1,0,0
0.4877,0.1113,0.8176,37.5366,-49.1333,0.1221,0,1,0,0
0.3325,-0.1062,0.8953,100.7690,-114.0747,-26.0620,0,1,0,0
0.3068,-0.1749,1.0015,22.1558,-50.4761,9.7046,0,1,0,0
0.2074,-0.2649,1.0298,27.5879,-52.9785,-0.6714,0,1,0,0
0.2125,-0.2545,1.0050,-1.0986,-60.4248,30.2734,0,1,0,0
0.1062,-0.1324,0.9486,-52.3682,-102.2339,27.5269,0,1,0,0
-0.0509,0.0720,0.8679,-111.4502,-68.3594,97.4121,0,0,0,1
-0.2372,0.1733,0.9369,-124.8169,18.4937,151.5503,0,0,0,1
-0.4769,0.3977,0.5996,-111.8774,32.3486,122.3755,0,0,0,1
-0.4503,0.4353,0.6997,-13.9771,2.3193,83.3130,0,0,0,1
-0.6749,0.2926,1.3280,23.8647,20.6299,47.0581,1,0,0,0
-0.3746,0.3452,0.8851,-49.9878,14.5264,15.5640,0,0,0,1
-0.1600,0.3750,0.7437,34.0576,-12.5122,-15.5029,0,0,0,1
-0.2371,0.2633,1.0179,-6.2866,-3.9673,11.7798,0,0,0,1
-0.2710,0.3251,0.8870,-2.2583,-26.1230,-8.1177,0,0,0,1
-0.3016,0.3511,0.8419,-0.6714,-14.5264,1.0376,0,0,0,1
-0.3618,0.3395,0.9105,-6.2256,-5.4321,-2.9907,0,0,0,1
-0.2881,0.3525,0.8121,4.7607,-8.7891,-5.9814,0,0,0,1
-0.3488,0.3282,0.8931,-3.1738,0.7324,2.5024,0,0,0,1
-0.3397,0.3583,0.8307,-3.2959,-8.4229,-1.4038,0,0,0,1
-0.3656,0.3213,0.8682,7.3853,-7.1411,-0.1221,0,0,0,1
-0.3456,0.3584,0.8197,-3.9062,-14.5264,-6.6528,0,0,0,1
-0.3672,0.3384,0.8320,0.3052,2.4414,3.3569,0,0,0,1
-0.3461,0.3124,0.8544,0.9155,0.4272,0.1221,0,0,0,1
-0.3588,0.3445,0.8380,-5.1880,-2.1973,0.3662,0,0,0,1
-0.3546,0.3420,0.8293,2.4414,0.9155,3.9673,0,0,0,1
-0.3698,0.3439,0.8313,-2.0752,-2.8076,0.4883,0,0,0,1
-0.3785,0.3419,0.8324,-1.5869,-0.5493,1.5259,0,0,0,1
-0.3633,0.3368,0.8523,-1.5869,-1.5869,-0.4272,0,0,0,1
-0.3849,0.3323,0.8511,-0.6714,-2.4414,0.1831,0,0,0,1
-0.3743,0.3536,0.8307,-1.8311,-1.2207,-0.7935,0,0,0,1
-0.3811,0.3373,0.8511,1.5259,-2.3193,-2.1973,0,0,0,1
-0.3795,0.3365,0.8398,-2.9297,-5.1880,-1.3428,0,0,0,1
-0.3749,0.3284,0.8549,0.6104,-1.1597,-0.9766,0,0,0,1
-0.3815,0.3417,0.8276,-1.5869,0.0000,-0.1831,0,0,0,1
-0.3805,0.3279,0.8527,-1.2207,-0.0610,0.5493,0,0,0,1
-0.3768,0.3367,0.8550,0.9766,-0.3662,-0.9155,0,0,0,1
-0.3816,0.3375,0.8300,-2.0142,-0.9766,0.1831,0,0,0,1
-0.3787,0.3290,0.8564,0.3052,-1.6479,-1.7090,0,0,0,1
-0.3795,0.3431,0.8306,-0.3052,-3.4180,-2.7466,0,0,0,1
-0.3837,0.3290,0.8450,0.1221,-0.3662,0.2441,0,0,0,1
-0.3772,0.3439,0.8225,-2.3804,-1.4648,-1.8311,0,0,0,1
-0.3923,0.3286,0.8444,-0.9155,0.6104,0.6104,0,0,0,1
-0.3817,0.3270,0.8483,-0.0610,-1.8311,-1.0986,0,0,0,1
-0.3876,0.3351,0.8335,-2.5024,-0.7935,-0.4883,0,0,0,1
-0.3868,0.3306,0.8445,-1.4648,-0.1831,0.4272,0,0,0,1
-0.3868,0.3315,0.8285,-0.1221,-2.2583,-1.8921,0,0,0,1
-0.3843,0.3318,0.8365,-0.0610,1.9531,0.3662,0,0,0,1
-0.3783,0.3337,0.8375,-1.9531,-2.6855,-2.5024,0,0,0,1
-0.3813,0.3215,0.8510,1.8921,0.0610,0.7935,0,0,0,1
-0.4200,0.3334,0.8446,-4.6387,-4.2725,1.3428,0,0,0,1
-0.3993,0.3341,0.8306,-5.6763,-4.5776,1.8921,0,0,0,1
-0.3933,0.3397,0.8303,-0.0610,-4.8828,0.0000,0,0,0,1
-0.3710,0.3311,0.8344,1.2207,0.5493,1.6479,0,0,0,1
-0.4053,0.3308,0.8331,-4.3945,-1.0986,0.2441,0,0,0,1
-0.4049,0.3407,0.8232,-2.1973,1.9531,1.2817,0,0,0,1
-0.3953,0.3369,0.8383,-1.4648,0.3052,-1.3428,0,0,0,1
-0.3998,0.3413,0.8179,0.0000,-0.6714,-2.2583,0,0,0,1
-0.3724,0.3361,0.8314,16.2964,-23.6816,-12.2681,0,0,0,1
-0.6378,0.3228,0.8313,12.7563,-22.3389,3.2959,1,0,0,0
-0.7537,0.4136,0.6986,4.7607,-50.5371,-57.6782,1,0,0,0
-0.7682,0.4089,0.5936,77.1484,-81.1768,-91.5527,1,0,0,0
-0.5735,0.2570,0.6841,89.1724,55.9692,-50.5371,1,0,0,0
-0.5239,-0.0055,0.9460,82.5195,64.6362,-66.9556,1,0,0,0
-0.1655,-0.0328,0.8091,89.1113,27.5879,-130.3101,1,0,0,0
-0.0681,-0.1959,0.7610,133.2397,79.4067,-90.4541,0,0,1,0
0.1807,-0.4519,1.1820,128.1128,42.6025,-62.0728,0,0,1,0
0.0624,-0.3167,0.9636,28.5034,-3.2349,-39.5508,0,0,1,0
-0.1184,-0.2649,0.9326,19.7754,-4.5166,-12.0850,0,0,1,0
-0.1746,-0.3040,0.9875,10.1929,3.7231,5.5542,0,0,1,0
-0.1307,-0.3268,0.9514,5.2490,9.0942,-2.0142,0,0,1,0
-0.0474,-0.3494,0.9432,-0.1221,9.7656,2.0142,0,0,1,0
-0.0924,-0.3129,0.8948,-5.3711,-0.5493,1.7700,0,0,1,0
-0.0511,-0.3014,0.9270,-4.0894,1.6479,3.1738,0,0,1,0
-0.1074,-0.3143,0.9355,-4.3945,0.7935,0.7935,0,0,1,0
-0.0819,-0.3052,0.9375,-6.1646,1.9531,4.0894,0,0,1,0
-0.0673,-0.2987,0.9399,-4.2725,0.1221,1.8311,0,0,1,0
-0.0867,-0.3005,0.9385,-9.3384,-0.4883,5.3101,0,0,1,0
-0.0895,-0.2753,0.9305,-5.1880,-2.2583,-0.4883,0,0,1,0
-0.0935,-0.2771,0.9536,-5.3101,-1.2817,2.1362,0,0,1,0
-0.0859,-0.2661,0.9282,-3.9673,-2.5635,-2.2583,0,0,1,0
-0.0897,-0.2673,0.9335,-3.8452,-1.5259,1.5869,0,0,1,0
-0.0864,-0.2673,0.9489,-3.2959,-3.4180,-0.7324,0,0,1,0
-0.0718,-0.2727,0.9420,-0.7935,-1.4648,-1.4648,0,0,1,0
-0.0966,-0.2716,0.9528,-4.7607,-1.3428,2.0752,0,0,1,0
-0.0918,-0.2487,0.9469,-1.7700,-1.5259,-1.9531,0,0,1,0
-0.0988,-0.2676,0.9340,-1.2817,-1.9531,1.0986,0,0,1,0
-0.0814,-0.2784,0.9519,-1.0376,-0.7935,-0.4272,0,0,1,0
-0.1084,-0.2668,0.9430,-2.3804,-4.3335,-0.7935,0,0,1,0
-0.0858,-0.2543,0.9390,-1.7700,-0.7935,-0.1831,0,0,1,0
-0.0986,-0.2710,0.9507,-0.6714,-1.2207,-0.3662,0,0,1,0
-0.1034,-0.2751,0.9578,-3.1738,-1.0376,1.2817,0,0,1,0
-0.0887,-0.2554,0.9377,-1.8921,-0.9766,0.1831,0,0,1,0
-0.1007,-0.2648,0.9512,-2.0752,-1.2207,1.4648,0,0,1,0
-0.0986,-0.2681,0.9568,-2.8076,-1.7090,2.8076,0,0,1,0
-0.0972,-0.2687,0.9541,-3.6621,-0.7324,3.5400,0,0,1,0
-0.1013,-0.2611,0.9465,-6.3477,-1.2817,5.9814,0,0,1,0
-0.1012,-0.2493,0.9478,-6.4087,-2.0142,6.3477,0,0,1,0
-0.0983,-0.2378,0.9491,-6.4087,0.4272,4.7607,0,0,1,0
-0.1125,-0.2571,0.9805,-5.3101,-3.2349,2.5635,0,0,1,0
-0.0972,-0.2505,0.9999,-17.3950,1.5259,-0.1831,0,0,1,0
0.0292,-0.2617,1.0529,-56.7017,-2.3193,20.6909,0,0,1,0
-0.0204,-0.1143,0.9601,-61.4624,16.6626,32.1655,0,1,0,0
-0.2166,0.0099,0.9338,-50.5981,18.0664,40.8325,1,0,0,0
-0.3112,0.0778,0.9626,-20.9961,-22.2168,-18.4326,1,0,0,0
-0.0558,0.0765,0.9592,-19.9585,-28.4424,-49.3774,0,0,0,1
-0.0873,0.0781,0.9382,0.6104,-12.8174,-26.4282,0,0,0,1
-0.0798,0.0508,1.0065,1.4648,-6.1646,-6.1035,0,0,0,1
-0.1195,0.0883,0.9729,9.3994,-14.9536,-19.1040,0,0,0,1
-0.1559,0.0616,0.9681,4.5166,4.2725,4.8218,0,0,0,1
-0.1167,0.0360,0.9908,-0.4883,3.0518,0.1831,0,0,0,1
-0.1230,0.0436,0.9860,-3.9673,4.2725,6.5308,0,0,0,1
-0.1520,0.0740,0.9570,-4.1504,3.4180,5.5542,0,0,0,1
-0.1299,0.0575,0.9884,-1.4648,3.4790,7.3853,0,0,0,1
-0.1346,0.0570,0.9861,0.1221,0.3662,-2.6245,0,0,0,1
-0.1240,0.0635,0.9646,2.2583,-0.4883,-1.0986,0,0,0,1
-0.1035,0.0582,0.9686,0.5493,6.8359,1.5259,0,0,0,1
-0.1293,0.0372,0.9927,0.3052,2.1362,0.2441,0,0,0,1
-0.1075,0.0361,0.9875,1.3428,-8.8501,-3.6621,0,0,0,1
-0.1799,0.0293,1.0042,-5.9204,-4.6387,-9.1553,0,0,0,1
-0.1051,0.0605,0.9752,-12.0850,2.9297,-9.0942,0,0,0,1
-0.0594,0.0928,0.9283,-1.9531,2.9907,-3.0518,0,0,0,1
-0.1074,0.0995,0.9158,15.2588,10.6812,-4.3945,0,0,0,1
-0.1478,0.0364,0.9886,4.3335,-3.9062,1.2817,0,0,0,1
-0.0944,0.0225,0.9843,-2.0752,-5.0049,-1.2817,0,0,0,1
-0.0823,0.0148,0.9962,3.5400,-0.8545,2.3193,0,1,0,0
-0.1185,0.0127,0.9893,0.2441,-4.7607,-2.3193,0,0,0,1
-0.0972,0.0393,0.9484,0.7935,-4.0894,1.8311,0,0,0,1
-0.0540,0.0336,0.9182,8.9722,-6.5918,15.3809,0,1,0,0
0.0824,0.0038,0.7750,44.9829,-13.8550,31.9824,0,1,0,0
-0.1255,-0.2412,1.0956,25.3906,-44.4336,26.9165,0,0,1,0
-0.3986,-0.0350,0.8920,-10.1929,-51.3306,-7.5684,1,0,0,0
-0.2555,-0.0745,0.9867,16.9067,-72.3877,-35.9497,1,0,0,0
-0.5201,-0.0782,0.8430,-19.7144,-88.3789,-2.1362,1,0,0,0
-0.8428,-0.1753,1.0640,17.5781,-67.7490,-17.1509,1,0,0,0
-0.5669,-0.0006,0.7045,1.4038,-68.8477,-58.6548,1,0,0,0
-0.5695,-0.0063,0.7347,6.3477,-8.1177,5.8594,1,0,0,0
-0.7551,-0.0889,0.7451,7.2632,-5.0049,7.8125,1,0,0,0
-0.6527,-0.0693,0.7239,-7.1411,-5.1270,-6.4697,1,0,0,0
-0.6874,-0.0453,0.7274,-4.8218,-1.4648,-1.5869,1,0,0,0
-0.6892,-0.0490,0.7330,2.4414,0.9155,-2.5635,1,0,0,0
-0.6562,-0.0593,0.7246,0.8545,-1.4648,-3.0518,1,0,0,0
-0.6772,-0.0535,0.7350,-3.9062,-1.2207,-1.7700,1,0,0,0
-0.6654,-0.0371,0.7242,-0.9155,0.1831,-2.5635,1,0,0,0
-0.6836,-0.0419,0.7278,-0.9155,2.3804,1.5869,1,0,0,0
-0.6862,-0.0464,0.7261,-1.0986,-1.4038,0.0610,1,0,0,0
-0.6759,-0.0529,0.7356,-1.7090,-2.1973,-1.2207,1,0,0,0
-0.6875,-0.0406,0.7183,-0.4883,-4.2725,-2.8687,1,0,0,0
-0.6853,-0.0365,0.7136,-3.3569,-0.1831,2.0142,1,0,0,0
-0.6772,-0.0433,0.7163,-1.4648,-0.6714,-0.9155,1,0,0,0
-0.6744,-0.0398,0.7207,-3.1128,0.3662,0.4883,1,0,0,0
-0.6549,-0.0519,0.7515,-3.0518,1.6479,-0.0610,1,0,0,0
-0.6959,-0.0493,0.7311,-1.4038,-0.7324,-0.9766,1,0,0,0
-0.6831,-0.0327,0.7170,-2.6245,-0.9155,-0.8545,1,0,0,0
-0.6655,-0.0343,0.7297,-0.6714,-0.1831,-1.0986,1,0,0,0
-0.6825,-0.0519,0.7407,-1.0986,0.7324,0.1221,1,0,0,0
-0.6608,-0.0349,0.7321,-2.6245,-2.9297,-1.9531,1,0,0,0
-0.6971,-0.0408,0.7299,-2.6245,-0.4272,1.2207,1,0,0,0
-0.6626,-0.0337,0.7295,-0.9766,-1.7700,-2.8076,1,0,0,0
-0.6984,-0.0425,0.7346,-1.8921,0.6714,1.2817,1,0,0,0
-0.6722,-0.0411,0.7358,-1.0986,0.4883,0.6104,1,0,0,0
-0.6812,-0.0371,0.7279,-2.7466,-0.6104,-0.3052,1,0,0,0
-0.6713,-0.0282,0.7283,-2.1362,-0.1221,0.0000,1,0,0,0
-0.6698,-0.0356,0.7346,-0.1221,0.9766,0.0000,1,0,0,0
-0.6665,-0.0398,0.7412,-4.1504,5.4321,5.3101,1,0,0,0
-0.6636,-0.0288,0.7257,-8.4229,6.1646,8.8501,1,0,0,0
-0.8423,-0.0869,0.8430,-13.1836,27.5879,42.1143,1,0,0,0
-0.7384,-0.0992,0.9230,-26.0620,89.7827,24.9023,1,0,0,0
-0.6528,0.0779,0.6985,-9.8267,205.5054,53.6499,1,0,0,0
0.0114,-0.0807,0.9487,-6.8359,192.1997,31.5552,0,1,0,0
0.1464,0.0140,0.7582,-18.3105,46.7529,-20.2637,0,1,0,0
0.3132,-0.0416,0.8403,13.3057,-1.7700,-25.5737,0,1,0,0
0.0725,-0.0933,0.9712,-6.2866,-29.9072,15.0146,0,1,0,0
-0.1499,-0.0653,1.0609,-7.8125,-34.8511,5.9204,0,0,1,0
