,accX,accY,accZ,gyroX,gyroY,gyroZ,accPCA,gyroPCA,side,gesture
5930,1075,394,1390,478,349,26,1169,1757,0,0
4714,980,2050,1386,965,738,691,761,8637,0,0
6969,672,52,1724,1381,113,109,1216,4711,0,1
6756,1859,990,1290,214,725,1292,5865,5776,0,0
6210,1296,60,1599,20,746,7,2736,890,0,1
5720,415,1903,1525,21,10,19,2809,2612,0,1
356,1511,2873,1389,22,453,330,4485,6291,0,0
5451,1579,1945,1518,360,733,989,4567,2730,0,1
8635,3292,3235,1625,361,354,13,5724,601,0,0
7743,353,2112,1270,561,442,1794,3065,9348,0,1
1890,1770,2651,1482,368,357,1296,5892,6132,0,0
9624,1723,281,1638,30,12,17,5290,2001,0,1
3563,2930,526,479,489,752,1,9629,2720,0,1
5787,863,3061,1424,14,25,732,394,8893,0,0
4958,1028,3927,1423,1415,722,726,1976,9682,0,0
6193,1296,229,1799,19,26,1292,2603,3790,0,1
3232,2855,1542,564,970,726,414,9437,7801,0,1
8420,4070,1585,1137,10,1157,726,9002,8485,0,1
3306,3141,2229,631,1398,181,1015,9980,4772,0,1
492,2282,356,1137,792,1121,1019,7981,4013,0,1
6700,1394,3086,1721,1226,1165,257,3763,7236,0,0
9057,3507,545,1860,57,700,656,7203,5306,0,1
6743,1743,1391,1389,80,595,659,4965,3686,0,0
5241,177,2371,1557,785,729,428,4108,7908,0,1
6158,977,210,1695,968,345,24,524,6801,0,1
9673,1514,662,1577,1,729,987,3896,243,0,0
8668,3254,3500,1535,2,218,26,5363,5255,0,0
7853,120,48,1781,355,10,985,4676,1858,0,1
1696,2553,2382,627,650,4,991,8807,5668,0,1
7213,4233,2138,1440,782,728,2,9262,2460,0,1
5939,989,582,1735,203,3,1001,465,2907,0,0
1776,1819,1819,850,654,216,1638,5118,9053,0,0
3313,3066,2313,185,485,10,417,9846,3771,0,1
4781,478,2918,719,1036,831,237,1722,6464,0,0
6817,2268,2525,1886,1462,944,902,7997,4079,0,1
1592,1670,2191,1530,29,19,26,5212,3061,0,1
1723,1254,1975,816,1448,1014,1810,2698,9112,0,0
9448,4269,1135,1412,688,933,31,9406,1376,0,1
490,2647,930,1714,752,1058,819,8918,7062,0,1
9155,1699,1738,961,304,932,1661,4471,8769,0,0
5187,1257,2456,1577,774,733,254,2671,5769,0,0
6328,771,2141,1658,1161,264,908,494,9953,0,0
7749,177,2186,1779,893,988,1858,4237,5883,0,1
2409,2340,3330,1059,6,740,1006,8393,2488,0,0
3270,3912,3458,764,184,1399,1244,8142,6564,0,1
5209,3722,186,1886,684,1345,1791,7850,9812,0,1
9219,1746,3954,907,2,734,1003,6447,1912,0,0
8643,3333,3298,1542,28,208,1,5897,298,0,0
3871,3841,2536,1619,1236,0,48,8121,4312,0,1
4529,1489,2972,1396,12,7,996,4396,1378,0,0
8005,3228,2705,1601,17,1059,982,5540,370,0,1
5721,623,20,1605,23,16,261,1463,5408,0,1
515,1362,2362,1766,1212,877,466,3314,8179,0,0
7244,3409,2523,1423,1048,776,1396,6441,4795,0,1
3276,4390,3931,433,354,204,259,9690,3434,0,1
7255,3719,1971,1869,794,780,12,7805,2654,0,1
7428,494,290,1872,13,12,549,2507,7873,0,1
8558,4153,2722,1423,765,938,995,9046,866,0,1
4711,253,69,1616,1322,709,473,3873,7479,0,1
8410,551,446,1807,1452,1041,184,2144,4656,0,1
3285,4251,3544,1411,202,163,946,9267,3925,0,1
3116,879,2197,1588,17,4,259,161,5377,0,0
7864,3147,103,1867,765,730,8,5440,2334,0,1
3575,3338,3803,1087,1035,745,1250,5514,9227,0,0
9045,3652,2562,1671,819,283,770,7482,9153,0,1
10015,956,1506,1231,769,740,999,85,947,0,0
2207,3136,2116,207,1485,622,59,9971,4527,0,1
4552,4344,3761,235,1375,321,78,9471,4670,0,1
7355,649,30,1709,3,720,420,1337,7069,0,1
3718,315,3133,1518,209,684,1012,2985,3227,0,0
972,731,798,1104,728,864,889,980,7772,0,0
719,2405,3693,656,929,108,684,8637,8777,0,0
6155,198,174,1276,779,1156,138,4125,4456,0,1
3896,3555,2890,1631,4,726,984,7027,487,0,1
6198,1163,219,1708,355,214,999,1705,3113,0,1
8328,575,2747,1925,5,25,1428,1541,6040,0,0
1697,2432,57,1434,2,217,17,8462,3422,0,1
2222,2987,4,420,203,741,1003,9723,3287,0,1
5818,2274,312,725,1369,305,929,8020,4067,0,1
3866,3436,3124,1532,781,1066,25,6420,5268,0,0
8684,3813,41,1699,205,29,539,8138,7045,0,1
6707,323,3698,785,1039,162,539,2334,4600,0,0
3227,2827,1398,619,1378,208,822,9386,3939,0,1
3923,3833,2696,1693,363,349,255,8076,2857,0,1
3904,3688,2766,1718,6,722,982,7568,690,0,1
2277,4389,3800,628,956,343,17,9695,5633,0,1
6847,2847,3081,663,681,287,1935,9514,4082,0,1
1401,2839,3884,702,1231,732,502,9533,7510,0,1
739,1229,697,1579,690,887,914,1971,9491,0,0
4266,2214,335,1421,367,7,25,7667,1387,0,1
7391,353,362,1893,215,11,1427,3443,7210,0,1
7508,2016,2334,1285,18,738,1289,7007,3776,0,1
3851,1506,4183,73,954,278,849,6260,9519,0,0
8653,3294,3189,1541,205,736,18,5726,1626,0,0
7808,115,73,1704,17,1059,415,4695,5950,0,1
6394,1747,2197,1580,765,722,1008,5613,2115,0,1
3841,1456,2492,2096,529,1078,1286,3818,5030,0,0
8356,1999,1937,1449,28,21,997,6832,2137,0,1
9223,1739,4025,855,19,9,1297,6461,5353,0,0
4653,3456,2055,1739,777,732,265,6836,6907,0,1
8399,528,2441,1741,369,748,190,1923,4553,0,0
2100,2083,3248,1660,0,206,265,7443,6770,0,0
7750,3648,243,2052,882,728,546,7647,3924,0,1
1673,1669,156,1840,764,720,15,4978,3099,0,1
2101,1608,3610,1257,1223,15,282,5467,6226,0,0
4213,45,651,1643,480,938,650,5296,7180,0,1
9331,740,1659,1811,132,1164,414,1663,5809,0,0
7191,143,1962,1863,192,1376,678,4530,8073,0,1
6440,91,12,1640,23,726,988,4807,1016,0,1
3323,3046,2537,202,204,748,983,9823,1147,0,1
8698,3795,2025,1702,212,704,939,8050,9696,0,1
355,3745,488,2344,1043,730,632,8102,8714,0,1
5184,1192,2631,1385,791,933,419,2348,7675,0,0
7663,3572,2048,1755,565,347,113,7294,3988,0,1
9407,812,3955,2018,879,1059,809,474,9401,0,0
3220,2461,663,828,1246,487,182,8516,4825,0,1
939,807,2830,1547,6,335,131,29,4617,0,0
1751,2440,3496,600,1059,730,808,8672,9474,0,0
8051,161,2887,1882,1119,21,1001,4104,2063,0,0
1772,1915,1811,750,1182,141,409,5725,8106,0,0
1878,2153,3353,717,1330,453,909,7819,9998,0,0
3171,1146,3239,1295,295,888,1198,2324,4648,0,0
3893,3395,2796,1843,20,721,7,6364,1136,0,1
10014,1059,1624,1517,788,3,269,350,7234,0,0
3237,2859,1466,504,361,727,1419,9448,7127,0,1
4424,1534,2065,718,752,1234,1016,4543,4353,0,1
4744,3177,2150,1668,481,742,1002,5450,5430,0,1
5219,3525,13,1649,1113,524,877,7128,9874,0,1
8091,3338,3093,1475,30,216,1,5973,272,0,0
5574,201,425,1726,479,446,415,4325,5269,0,1
9530,4047,190,1440,206,728,20,8829,1884,0,1
7718,2366,2213,1809,704,330,1087,8278,4401,0,1
7690,408,361,1403,1373,217,192,2957,4915,0,1
6857,2667,3572,775,209,25,256,9170,3493,0,1
1378,1116,319,1931,685,533,262,1293,1255,0,0
7703,3191,236,1019,830,730,1008,5527,6968,0,1
5621,415,387,1743,775,0,30,3017,5738,0,1
7676,3665,311,1693,482,439,734,7671,8390,0,1
5008,3197,20,1615,216,8,1297,5639,6026,0,1
5771,557,334,1713,212,723,1432,2027,7653,0,1
5842,1897,2132,1492,366,11,1289,6363,5935,0,1
5832,2061,2140,1543,214,208,12,7157,872,0,1
1629,4017,2831,380,572,895,1125,8625,4605,0,1
4526,1518,2895,1568,767,207,987,4495,1020,0,0
7821,184,2,1679,369,1234,1793,4270,9382,0,1
9440,4221,1303,1280,899,744,1016,9307,6739,0,1
5220,56,63,1535,1231,128,818,5021,3914,0,1
234,4323,2255,694,1458,410,377,9484,7376,0,1
8020,3400,2717,1514,203,20,16,6347,1801,0,1
6318,2101,3317,1153,498,353,1132,7594,4391,0,0
5001,3276,1157,1986,1193,1245,562,6465,8630,0,0
3899,3499,3004,1644,207,725,1424,6781,7020,0,1
5024,666,1298,1337,686,720,0,1702,5203,0,0
1948,457,3094,727,406,1043,1339,1795,7478,0,0
6361,972,1641,2245,1229,637,944,385,4185,0,0
470,2594,751,2257,1385,1298,152,8736,4729,0,1
2224,2949,41,471,762,1060,1005,9668,2320,0,1
2188,1587,3851,943,1308,343,105,5601,4546,0,0
5571,153,198,1565,46,849,1016,4478,4508,0,1
4523,1829,2884,1737,31,357,22,6198,2891,0,0
5793,1287,3431,1416,965,520,654,3356,9217,0,0
9403,337,3313,1470,785,745,262,2757,6866,0,0
7498,2883,2771,962,273,1351,1958,9567,10007,0,1
7132,3217,322,1084,1311,440,1349,5713,4971,0,1
9414,468,1995,1719,843,847,124,2472,4783,0,1
6800,433,740,1644,267,6,1836,3020,9518,0,1
2437,2354,3194,1340,776,747,4,8396,2252,0,1
6352,1768,3563,1959,58,121,1012,6097,7843,0,0
9051,4201,1837,642,500,244,752,9294,8141,0,0
3167,3994,794,2130,134,1049,1887,8731,9746,0,1
8076,3228,2961,1687,17,720,1004,5474,2593,0,0
5835,1739,2169,1486,3,30,258,5585,5812,0,1
5194,1407,2421,1642,5,527,268,3641,6966,0,0
4449,1087,2433,1545,355,14,990,1506,2387,0,0
7669,213,2320,1060,921,76,350,3780,7366,0,1
3702,313,3175,1569,207,25,23,2998,2470,0,0
5590,551,301,1709,11,729,255,2050,5210,0,1
6848,2835,3565,427,510,528,1776,9516,9497,0,1
7365,531,81,1644,2,1,7,2097,2058,0,1
9379,369,3237,1611,213,219,259,2613,3720,0,0
1587,1854,2323,1564,963,19,21,6197,5934,0,1
1589,1649,2183,1460,211,2,20,5113,1736,0,1
9350,530,20,1660,210,520,545,2084,7323,0,1
6968,992,2026,1825,1371,644,882,704,4099,0,0
6174,975,292,1784,1,1071,28,464,3708,0,0
7732,3477,347,2039,773,1065,733,7081,8964,0,1
3858,3511,2529,1814,1373,295,598,6952,8212,0,1
6727,795,2159,1613,29,356,985,337,304,0,0
3878,3412,3089,1555,355,732,1529,6325,7858,0,0
1588,1870,2138,1623,14,731,1001,6216,2216,0,1
9003,3946,1799,1943,36,1243,1879,8723,9531,0,0
8583,4121,3032,1423,15,1153,2,8935,113,0,1
3965,3442,2989,1718,26,20,257,6532,5069,0,1
4727,3640,1944,1722,12,743,1002,7542,2321,0,1
973,613,1993,765,234,117,137,1250,8937,0,1
2158,2548,2996,424,99,204,996,8847,8355,0,1
9310,685,1181,1685,489,441,1000,1596,5057,0,0
4545,3892,3765,574,194,1277,1458,7913,8049,0,0
4257,3882,2550,1481,1453,1057,292,8217,6345,0,1
2422,2226,3244,1225,777,8,417,8024,7263,0,0
8586,4072,2732,1598,768,17,419,8850,7232,0,1
5185,1083,2524,1462,782,4,29,1531,5863,0,0
357,3642,2562,1433,484,706,678,7411,8243,0,1
5242,3198,2034,2031,1108,1057,16,5710,5589,0,1
8052,3352,2828,1678,362,723,419,6152,5397,0,1
5409,1284,1177,1498,154,933,42,2106,7309,0,0
6896,2301,671,1430,1053,381,805,7951,9493,0,1
8342,1932,1961,1494,488,441,6,6516,1216,0,1
1381,1099,199,1672,770,732,23,1301,5043,0,1
7507,2025,2277,1322,34,1300,1859,7055,4110,0,1
3336,3078,2337,276,766,206,15,9865,3426,0,1
3175,1824,3858,1001,107,1349,1460,6722,7492,0,0
2241,2942,24,541,765,734,2,9656,1612,0,1
7836,43,206,1661,773,729,8,5170,2718,0,1
256,2405,2935,1288,210,741,1006,8498,3784,0,1
7439,360,514,1794,1473,681,426,3428,9559,0,1
2235,2905,5,452,205,207,2,9597,39,0,1
4743,3287,7,1785,43,524,2,6118,6081,0,1
1767,1693,3281,873,1334,912,557,5840,8739,0,0
4236,3889,3603,97,655,1179,1014,7779,7451,0,0
6765,2978,2,878,289,1280,1045,9701,4204,0,1
8471,1408,782,1497,203,28,21,3238,2444,0,0
7205,4115,2245,1514,643,933,12,8973,2724,0,1
3363,1331,2000,621,156,742,1923,3337,4660,0,1
4674,61,1991,1690,360,734,995,4977,3318,0,1
3559,2944,656,542,209,738,1002,9641,3408,0,1
9178,1619,3947,935,205,22,987,5842,1242,0,0
2311,1515,362,1510,31,697,992,4009,507,0,1
8354,1841,1973,1400,13,26,1,6068,971,0,1
3234,2878,1556,521,966,932,1791,9502,8335,0,1
695,1854,1655,547,740,588,1756,5638,9939,0,0
6337,886,2360,1731,786,0,14,228,3810,0,0
276,4312,1297,2521,931,1356,1481,9581,6602,0,1
9536,4134,264,1411,492,206,26,9047,841,0,1
7118,753,3697,711,216,525,503,295,7445,0,0
5929,1088,582,1646,491,742,984,1115,3207,0,0
3906,3565,3054,1544,25,11,989,7023,1087,0,1
4778,437,3523,2072,162,675,1016,2112,4614,0,0
5845,1861,2135,1466,769,726,9,6208,2668,0,1
7068,275,2397,1699,18,16,2,3567,750,0,1
7745,597,2163,1758,212,940,1076,1560,4140,0,1
942,151,3430,2460,1418,549,655,4390,4253,0,0
7701,100,460,1763,27,17,1004,4952,2874,0,1
6290,1256,198,1765,136,3,994,2295,8577,0,1
3935,3732,2826,1491,207,1,981,7677,764,0,1
115,11,497,1657,363,150,41,5427,3909,0,1
9999,1424,1497,1640,768,731,983,2830,1150,0,0
3119,884,2211,1515,772,30,24,214,5390,0,0
4258,21,2557,1837,1002,89,4,5073,9918,0,1
7785,583,106,1770,6,453,997,1804,474,0,1
902,1247,1912,1652,203,1,989,2349,1588,0,1
7159,444,2456,1045,910,931,1026,2237,7011,0,0
8034,3169,2986,1485,358,738,1012,5097,5674,0,0
9195,1670,4009,847,963,6,1006,6148,118,0,0
4699,842,2691,1835,14,927,255,47,3864,0,0
5810,1653,3863,1000,785,733,270,5947,7179,0,0
3536,2787,1139,1756,1230,662,451,9297,7534,0,1
3825,193,3254,1467,24,939,13,3692,1288,0,0
8664,3276,3281,1514,18,21,999,5590,1891,0,0
8630,3279,3182,1257,23,25,988,5579,718,0,0
4810,202,2072,1659,562,1349,815,4094,7956,0,1
1946,3421,2098,2036,220,1327,1619,6723,8757,0,1
1610,1728,2335,1486,26,723,18,5580,2179,0,1
7500,2620,2796,1386,789,12,1165,8957,4180,0,1
7095,378,3130,1550,29,927,994,2582,2276,0,0
4677,168,1923,1760,21,345,27,4368,3665,0,1
4959,153,3696,1336,22,2,736,3616,8875,0,0
4761,132,2550,1630,767,1061,261,4327,5837,0,1
2194,1690,3829,1045,1,13,21,6085,3607,0,0
5701,504,2180,1295,486,6,1640,2029,8891,0,1
8678,3667,934,1689,9,1150,313,7789,6220,0,1
6805,2816,3256,1193,198,974,1849,9430,9706,0,1
3829,3494,3036,1469,788,727,1001,6695,105,0,1
3732,197,3297,1354,16,523,1291,3617,3223,0,0
7998,3356,2616,1583,205,21,985,6207,986,0,1
3211,3174,367,2043,160,221,269,5721,3669,0,1
1708,2678,119,1855,727,964,485,9080,6552,0,1
266,2109,2703,1516,772,831,1018,7468,9897,0,1
5985,3285,818,1580,20,739,0,6283,50,0,1
3162,755,2124,1637,8,1067,1535,593,7667,0,0
6207,1062,178,1523,208,730,1007,1118,3734,0,1
3730,403,3209,1647,764,17,266,2397,6811,0,0
1909,1418,2330,1572,894,595,320,3693,6555,0,0
8019,3305,2679,1545,18,3,989,5949,785,0,1
7471,62,103,1770,23,1,7,5068,999,0,1
9200,1750,3924,898,16,215,29,6451,5038,0,0
2151,4129,2007,2423,490,582,406,9091,6636,0,1
7959,4100,1263,2203,695,849,1615,9077,8249,0,1
2186,2545,4147,423,105,16,1125,8996,4789,0,0
5004,9,1959,1432,85,445,1160,5226,4790,0,1
8015,3392,2635,1602,22,8,1533,6351,7623,0,1
1627,3845,2732,754,688,1133,1396,8004,7337,0,1
358,86,3033,667,724,474,719,4151,8696,0,0
138,4066,1772,1641,6,707,984,9048,1893,0,0
299,1219,2674,925,37,449,423,2704,732,0,0
8333,1572,3239,158,765,699,8,5481,3521,0,0
9202,1791,3975,944,28,206,990,6648,1151,0,0
4857,520,2895,1501,202,722,1005,1713,3308,0,0
3180,1433,3811,1166,780,2,1294,4575,2734,0,0
7171,220,151,1511,797,937,996,4050,6887,0,1
946,999,124,2109,478,1297,987,578,3568,0,1
7111,285,2937,1629,209,734,14,3305,915,0,0
1932,1705,2625,1282,493,720,1428,5596,7931,0,0
7541,3547,1010,2266,62,1241,989,7531,7916,0,1
3236,2892,1603,566,54,519,1008,9534,7981,0,1
3140,988,2082,1694,207,14,19,734,1919,0,0
6931,295,1949,1880,893,439,43,3638,4787,0,1
2416,2378,3337,1148,772,5,422,8488,7634,0,0
7105,241,2977,1683,364,218,25,3566,1851,0,0
3158,623,2075,1929,962,747,984,1478,2490,0,1
123,2585,826,1795,124,670,262,8741,5236,0,1
2172,1976,2944,1339,20,721,19,6955,2566,0,0
2169,2065,3150,1213,963,724,419,7416,7856,0,0
6918,1068,701,1362,796,232,1141,1024,4207,0,0
9318,630,1179,1445,28,932,260,1885,3782,0,0
910,1205,1959,1654,2,723,4,2074,1656,0,0
6268,1215,1982,1473,212,13,13,2209,894,0,0
7811,834,2075,1746,482,738,8,178,1482,0,0
2309,1524,763,1338,240,738,451,3957,6270,0,0
4458,1666,2873,1442,203,735,996,5412,2539,0,0
4652,3338,2207,1585,7,730,6,6246,1591,0,1
6218,698,36,1441,217,217,1421,990,6948,0,1
1399,2269,3270,1299,1471,212,282,8177,6337,0,0
7563,141,1958,1960,1395,756,249,4570,8086,0,1
5744,191,260,1797,774,1157,19,4346,3372,0,1
3275,4371,3934,513,819,1024,1912,9590,8483,0,1
3699,348,3302,1466,15,737,14,2686,2105,0,0
929,3858,3779,80,527,440,553,7589,4120,0,0
8433,3538,1158,1720,218,643,1133,7445,4216,0,1
6974,1582,795,1967,118,36,425,4169,1645,0,0
4221,260,85,1663,19,7,7,3844,1268,0,1
3546,2967,801,375,489,24,8,9681,1449,0,1
5598,548,315,1671,774,1,7,2070,2731,0,1
9535,4061,135,1406,771,933,18,8862,3396,0,1
913,1263,2041,1606,27,2,264,2536,5435,0,0
3219,2663,231,1028,948,381,772,9053,9202,0,1
3264,2386,2164,1745,774,1295,1420,8327,5720,0,1
8683,3889,38,1575,367,207,266,8317,3608,0,1
3361,1362,1015,1208,140,1142,34,2858,3093,0,0
4774,23,2533,1754,23,2,1,5040,242,0,1
1943,2265,2071,2435,98,531,33,7746,8370,0,1
8639,3309,3208,1556,207,737,25,5804,2329,0,0
1635,112,2715,1161,823,235,161,4265,6150,0,0
6815,2699,3574,866,0,216,169,9226,4612,0,1
6703,1262,3396,1497,360,526,1001,3127,3169,0,0
3134,851,2223,1557,4,24,416,8,6987,0,0
7801,528,1973,1428,368,721,997,1997,3695,0,1
5275,184,2485,1587,768,12,6,4039,2439,0,1
2242,2917,214,559,23,722,17,9619,2206,0,1
8612,4128,2806,1490,762,18,2,8974,1741,0,1
1889,1352,2523,1356,574,29,1538,3404,8553,0,0
7736,3356,2117,1640,783,106,1413,6340,6420,0,1
3705,370,3309,1488,8,730,1011,2533,3008,0,0
8464,1428,895,1557,215,733,995,3295,2913,0,0
8628,3153,3623,1900,363,1296,1542,4775,8543,0,0
6926,3298,1992,1487,61,450,20,6079,5399,0,1
5557,103,900,1879,362,768,1327,5147,6239,0,1
7522,1844,2213,1572,29,724,17,6111,1901,0,1
9627,1653,283,1535,4,728,254,4921,5333,0,1
4669,5,1989,1731,6,730,1012,5313,3021,0,1
2282,4385,3795,633,30,216,1638,9665,8288,0,1
9342,198,1945,1895,651,681,1300,4225,7299,0,1
5200,19,4056,2047,656,1039,1268,4299,8070,0,0
6401,1799,2240,1532,9,721,1,5926,921,0,1
8570,4149,2687,1273,205,1061,1304,9032,6896,0,1
1628,3993,2685,475,125,884,1638,8531,4108,0,1
3585,286,3735,1100,769,1152,945,2663,9861,0,0
7209,4154,2167,1545,762,730,546,9079,7900,0,1
8456,1410,916,1414,27,15,1297,3208,5551,0,0
9343,230,53,1769,207,15,18,4028,1806,0,1
6856,2666,3471,738,209,345,267,9160,5554,0,1
3189,1390,3842,1089,10,12,6,4369,1649,0,0
9991,1248,1364,1518,1117,729,417,1711,7992,0,0
909,1271,2062,1568,202,7,21,2621,2305,0,0
7764,3507,21,1312,80,518,259,6995,3345,0,1
331,1212,2233,1789,149,1161,1182,2186,4973,0,0
2459,2270,3226,1216,21,720,1004,8181,2767,0,0
1774,2194,1842,1105,11,534,225,7093,4863,0,0
8027,0,2844,1535,30,24,6,5012,721,0,0
9169,1802,4068,785,751,1058,270,6824,1180,0,0
7073,3167,1397,2110,26,1008,1631,6119,8923,0,0
8369,1953,1903,1644,12,15,1,6551,923,0,1
5806,1793,3943,843,493,1067,982,6672,3365,0,0
8659,3239,3245,1542,20,29,984,5408,1,0,0
5462,203,710,1408,1370,1132,327,4331,6276,0,1
4954,1461,3703,1184,406,889,1883,4664,9792,0,0
3321,3061,2335,197,774,19,260,9843,6729,0,1
7103,233,2986,1606,204,18,985,3582,959,0,0
6246,1261,4,1579,3,1062,29,2469,3769,0,1
6745,1562,1169,1384,46,731,258,3968,3119,0,0
3372,1069,2035,1532,202,1066,885,1259,9307,0,0
3311,3051,2213,238,210,1304,1724,9826,8955,0,1
9399,321,3166,1530,15,18,9,2939,1818,0,0
4551,4361,3873,244,1234,133,77,9548,4476,0,1
4679,122,1922,1794,27,31,986,4638,604,0,1
3691,251,3332,1539,478,20,256,3341,2382,0,0
8676,3756,587,1809,15,1153,608,8042,8118,0,1
2174,1679,2781,1228,784,1295,1792,5512,8574,0,0
1356,1263,1440,1116,1028,23,187,1884,6396,0,0
5002,3998,1642,2430,1081,1387,487,8879,8124,0,0
7430,545,262,1595,11,930,260,2044,5404,0,1
6922,3386,25,1116,76,4,1794,6438,3983,0,1
5823,1966,2603,1065,730,524,1527,6890,8859,0,1
9525,4052,40,1389,775,9,981,8830,1947,0,1
3112,786,2141,1554,25,25,991,387,1209,0,0
8463,1391,802,1565,684,212,9,3092,2996,0,0
8564,4081,2854,1576,487,351,1007,8864,5542,0,1
2429,2406,3356,1160,768,22,991,8554,440,0,0
6761,1877,1208,1645,27,217,999,5780,2122,0,0
7548,63,165,1657,209,750,415,5057,5483,0,1
8360,1994,1948,1472,6,8,989,6799,126,0,1
7735,3644,84,1613,11,442,1185,7563,4349,0,1
4987,315,3750,1312,24,27,13,2519,1946,0,0
4650,3518,1990,1654,650,519,23,7084,662,0,1
7375,609,497,2073,1314,939,13,1861,6772,0,1
7551,3525,440,1803,1113,1239,266,7234,7321,0,1
4796,1119,730,1537,315,97,1283,1274,6499,0,0
6796,3272,1081,2262,948,1071,212,6517,6355,0,1
5808,1836,3979,851,25,724,255,6864,3690,0,0
5943,881,567,1732,26,1058,986,145,1373,0,0
9305,547,1298,1413,12,26,17,2534,2887,0,0
5410,1078,1063,1555,95,910,1421,870,9653,0,0
8449,1971,347,1827,830,198,1301,6522,7136,0,1
4962,152,3709,1207,23,24,26,3577,3323,0,0
1644,1497,3208,497,1324,19,815,4816,9857,0,0
2140,43,46,2525,1118,874,1289,5984,2377,0,1
4536,1438,2585,1938,772,994,1365,3784,6375,0,0
4457,1552,2854,1535,10,1,257,4698,5417,0,0
5586,399,347,1607,368,344,995,3070,3176,0,1
4378,992,468,1732,18,721,981,526,203,0,0
729,1052,586,1870,803,24,546,837,9655,0,0
4357,1292,510,1749,89,60,426,2475,92,0,0
6716,462,2254,1328,489,721,1427,2300,7878,0,1
1936,1566,2128,1570,957,1,428,4516,8012,0,1
3736,185,3125,1446,210,438,31,3765,3437,0,0
2261,3747,2040,1421,614,868,1589,7835,9440,0,1
9050,4114,1735,758,779,1283,907,9104,9477,0,0
5611,770,389,1868,771,22,1302,794,3685,0,1
6219,1832,93,1689,564,522,1072,5922,4169,0,1
4274,2281,313,1458,1107,735,9,7939,5277,0,1
3740,298,3237,1450,206,1070,429,3045,6742,0,0
6676,933,1943,1646,1225,1239,265,380,7736,0,0
6375,1868,2644,1350,486,670,417,6378,5482,0,0
9561,2128,1952,1452,85,215,739,7421,5456,0,1
4754,3766,2495,1302,211,27,24,7811,2410,0,1
1896,1402,2580,1412,24,0,989,3727,1138,0,0
8574,4060,3209,1813,211,440,1024,8786,3916,0,1
6702,889,3296,1426,354,15,998,639,3161,0,0
6317,587,162,1073,173,76,1925,1597,9784,0,1
342,2713,3222,1039,457,1345,1061,9236,4229,0,1
3136,819,2125,1550,487,7,998,204,5184,0,0
727,1519,2359,1435,4,521,222,4341,4857,0,0
8412,3671,945,1764,80,888,93,7803,9997,0,1
5443,1477,1897,1545,794,343,27,3918,6674,0,1
9056,3590,703,1761,58,132,33,7512,8969,0,1
8016,3235,2816,1465,26,215,993,5516,1385,0,1
3940,3604,2942,1610,26,344,256,7211,5152,0,1
8552,3754,685,681,1029,1219,378,7902,7378,0,1
2315,1183,590,1515,30,1056,1539,1742,7965,0,0
9637,1666,242,1554,212,8,15,5007,1112,0,1
9600,1650,358,1570,564,1064,266,4866,2014,0,1
3198,1905,3831,444,1302,1155,67,7184,4241,0,0
5751,768,287,1988,22,219,3,815,957,0,1
5717,461,125,1641,19,1,7,2595,1211,0,1
8436,4198,3215,1904,214,94,1942,9157,9771,0,1
9220,1756,3977,858,28,28,981,6524,38,0,0
7963,1153,3125,1269,160,1335,1844,2325,9511,0,0
2269,4406,3801,441,24,450,1423,9756,5993,0,1
7983,3498,2634,1597,22,351,263,6854,5771,0,1
5322,1702,3683,1773,571,33,332,5888,6228,0,0
5773,3483,1514,2160,1380,787,1437,7462,6445,0,0
6232,1160,60,1586,213,737,992,1775,2561,0,1
6963,314,2161,1520,763,734,989,3371,87,0,1
6816,2894,3826,222,996,1071,605,9635,8607,0,1
9642,1558,274,1440,770,747,983,4334,1106,0,1
5948,1162,559,1882,573,1065,995,1516,5810,0,0
9207,1811,4010,907,770,3,987,6785,869,0,0
8599,4064,2842,1425,967,1303,258,8813,6794,0,1
7260,3937,2146,1468,1120,1338,880,8432,9808,0,1
4728,3507,2020,1729,12,732,1288,7043,3470,0,1
5755,285,63,1483,214,533,999,3635,2479,0,1
2220,2972,109,444,212,728,985,9697,1633,0,1
7478,3250,223,1722,1,723,20,5993,3411,0,1
7090,31,2994,1520,74,1374,1209,4744,4954,0,0
9358,1110,2159,1832,597,1057,1129,1476,4513,0,0
9011,3437,2468,2358,840,828,1432,6843,1513,0,1
6757,1684,1028,1428,362,17,984,4810,2013,0,0
9609,1638,356,1556,15,9,256,4789,5262,0,1
4365,731,370,1464,484,30,730,917,7999,0,1
280,3859,3057,177,64,1216,1548,7852,8169,0,1
1904,1413,2653,1489,18,722,994,3788,1507,0,0
8601,4112,2887,1580,20,449,1422,8930,5860,0,1
3917,3555,2925,1717,0,741,996,7038,985,0,1
5778,806,2684,1273,164,776,1829,16,9483,0,0
6845,1578,770,1901,664,703,1057,4174,4379,0,0
7535,2251,2205,1556,1032,1061,146,7919,4529,0,1
141,3315,1747,1822,153,377,416,6953,1299,0,0
6701,917,3260,1310,216,1162,27,850,1641,0,0
7796,258,1960,1609,215,749,269,3790,5120,0,1
1377,1283,2117,1313,1231,743,1528,2823,3364,0,0
6362,1461,1488,1736,213,67,175,3067,4626,0,0
4741,250,213,2269,755,302,1541,4168,8562,0,1
2257,2880,292,978,18,1199,1497,9537,7516,0,1
1787,2505,937,467,1235,761,281,8638,6193,0,1
3938,3689,2850,1480,212,938,992,7536,2740,0,1
